Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,deadlocks,temp_files,temp_bytes,checkpoints_timed,checkpoints_req,buffers_checkpoint,buffers_clean,buffers_backend,buffers_alloc,checkpoint_write_time,checkpoint_sync_time,wal_bytes,wal_records,wal_fpi,wal_buffers_full,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime(ms),Throughput(ops/sec),Operations,AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Return=OK
19,extend,1000,true,uniform,EXTEND,15678,51467371,18726888,18246010,165454,189885,149988,0,0,0,1495,1466,5163355,9159283,115705524,491424536,21895876,1434974,420262748403,487075805,44464536,4003021,0,0,0,0,1,4501,2221.7285047767164,9986,425.79961946725416,296,28527,739,1123,9986,14
19,run,1000,true,uniform,READ,15678,54501909,20261555,19779530,165454,189885,149988,0,0,0,1495,1466,5163355,9159283,115705524,491424536,21895876,1434974,420262765543,487076079,44464536,4003021,1,0,0,0,0,6496,15394.08866995074,99901,62.00520515310157,40,11127,73,154,99901,99
19,reference,1000,true,uniform,READ,174,5751166,1965378,1923522,1119,1,0,0,0,0,1495,1466,5163355,9159283,115705524,491424548,21895876,1434974,420262765593,487076080,44464536,4003021,1,0,0,0,0,2407,41545.492314083924,100000,21.13657,16,11767,42,67,100000
19,clean-run,1000,true,uniform,READ,2779,3091985,1531330,1530244,15342,1,0,0,0,0,1495,1467,5170721,9159865,115711122,491428785,21895913,1434978,420289256469,487106559,44465471,4005175,1,0,0,0,0,6232,16046.213093709885,99898,59.44392280125728,40,12207,73,144,99898,102
19,avg-run,1000,true,uniform,READ,6239,6491029,3635754,3631756,36355,5,0,0,0,0,1495,1467,5170721,9159865,115711122,491432242,21895913,1434978,420312495545,487153012,44465474,4005175,1,0,0,0,0,5444,18368.84643644379,100000,51.47082,41,11367,62,137,100000
20,extend,1000,true,uniform,EXTEND,17474,55018951,20488089,19981721,181125,199875,164733,0,0,0,1495,1467,5170721,9159915,115711122,491434038,21895913,1434978,420372147007,487236158,44471780,4005175,0,0,0,0,1,5230,1912.0458891013384,9990,498.2116116116116,308,577535,755,1146,9990,10
20,run,1000,true,uniform,READ,17697,58078576,22114376,21606840,181125,199875,164733,0,0,0,1495,1467,5170721,9159915,115711122,491434280,21895913,1434978,420372162289,487236402,44471780,4005175,1,0,0,0,0,6687,14954.389113204725,99898,63.96119041422251,43,11319,72,149,99898,102
20,reference,1000,true,uniform,READ,189,6053613,2068631,2024752,1119,1,0,0,0,0,1495,1467,5170721,9159915,115711122,491434299,21895913,1434978,420372162289,487236402,44471780,4005175,1,0,0,0,0,2400,41666.666666666664,100000,20.94531,16,9919,42,64,100000
20,clean-run,1000,true,uniform,READ,2936,3115595,1622705,1620748,16277,1,0,0,0,0,1495,1468,5178911,9160572,115717806,491439312,21895952,1434980,420399995835,487271432,44472717,4007033,1,0,0,0,0,6373,15691.197238349287,99891,60.79540699362305,39,11143,70,145,99891,109
20,avg-run,1000,true,uniform,READ,6369,6507762,3726260,3722262,37277,5,0,0,0,0,1495,1468,5178911,9160578,115725336,491442815,21895952,1434980,420444368638,487346292,44483616,4007033,1,0,0,0,0,6714,14894.250819183795,100000,64.17525,53,11207,75,152,100000
21,extend,1000,true,uniform,EXTEND,22564,58642894,22352940,21820230,197832,209878,180647,0,0,0,1495,1468,5178911,9160581,115725336,491443188,21895952,1434980,420478409014,487432037,44484213,4007033,0,0,0,0,1,4584,2181.500872600349,9992,434.1042834267414,310,26991,764,1108,9992,8
21,run,1000,true,uniform,READ,22564,61724826,24066318,23532473,197832,209878,180647,0,0,0,1495,1468,5178911,9160581,115725336,491443194,21895952,1434980,420478425232,487432300,44484213,4007033,1,0,0,0,0,6883,14528.54859799506,99897,65.82978467821856,50,12071,79,147,99897,103
21,reference,1000,true,uniform,READ,236,6356101,2172768,2125996,1119,1,0,0,0,0,1495,1468,5178911,9160581,115725336,491443194,21895952,1434980,420478425232,487432300,44484213,4007033,1,0,0,0,0,2390,41841.00418410042,100000,21.04198,16,9951,42,63,100000
21,clean-run,1000,true,uniform,READ,3120,3145240,1708644,1706687,17129,1,0,0,0,0,1495,1469,5188975,9161290,115728209,491447745,21896002,1434991,420507341124,487469187,44485149,4009178,1,0,0,0,0,6529,15316.281206922959,99903,62.35669599511526,46,12055,76,145,99903,97
21,avg-run,1000,true,uniform,READ,6552,6537366,3812151,3808153,38129,5,0,0,0,0,1495,1469,5188975,9161290,115728209,491451210,21896002,1434991,420532369804,487512275,44485151,4009178,1,0,0,0,0,6680,14970.059880239522,100000,63.74599,53,11655,70,145,100000
22,extend,1000,true,uniform,EXTEND,24005,62256416,24313385,23755387,215053,219869,197084,0,0,0,1495,1469,5188975,9161323,115728209,491452469,21896002,1434991,420596106741,487600270,44491777,4009178,0,0,0,0,1,4680,2136.7521367521367,9991,443.68211390251224,312,27135,760,1037,9991,9
22,run,1000,true,uniform,READ,24007,65383050,26104626,25545505,215053,219869,197084,0,0,0,1495,1469,5188975,9161324,115728209,491452490,21896002,1434991,420596121467,487600508,44491777,4009178,1,0,0,0,0,7136,14013.452914798207,99885,68.46549531961756,50,11463,79,160,99885,115
22,reference,1000,true,uniform,READ,246,6658553,2276021,2227226,1119,1,0,0,0,0,1495,1469,5188975,9161324,115728209,491452505,21896002,1434991,420596121467,487600508,44491777,4009178,1,0,0,0,0,2431,41135.33525298231,100000,21.35764,16,9799,43,68,100000
22,clean-run,1000,true,uniform,READ,3342,3189799,1788042,1786085,17899,1,0,0,0,0,1495,1470,5197598,9161597,115735110,491457751,21896043,1434993,420626134824,487639081,44492713,4011058,1,0,0,0,0,6677,14976.78598172832,99912,63.74878893426215,46,11407,71,156,99912,88
22,avg-run,1000,true,uniform,READ,6812,6581831,3891521,3887523,38899,5,0,0,0,0,1495,1470,5197598,9161606,115735110,491461227,21896043,1434993,420652153534,487682170,44492715,4011058,1,0,0,0,0,6865,14566.642388929351,100000,65.70471,54,11103,74,152,100000
23,extend,1000,true,uniform,EXTEND,27199,65919772,26360639,25777532,233059,229865,214353,0,0,0,1495,1470,5197598,9161669,115742993,491464173,21896043,1434993,420715513848,487771895,44498367,4011058,0,0,0,0,1,4707,2124.4954323348206,9996,445.45418167266905,313,26975,764,1049,9996,4
23,run,1000,true,uniform,READ,32639,69127315,28227033,27641665,233063,229876,214378,0,0,0,1495,1470,5197598,9161669,115742993,491465142,21896043,1434993,420721835309,487808823,44503291,4011058,1,0,0,0,0,7131,14023.278642546627,99908,68.37484485726868,52,11975,80,155,99908,92
23,reference,1000,true,uniform,READ,302,6961032,2380158,2328470,1119,1,0,0,0,0,1495,1470,5197598,9161669,115742993,491465165,21896043,1434993,420721835309,487808823,44503291,4011058,1,0,0,0,0,2429,41169.20543433512,100000,21.24245,16,10015,42,68,100000
23,clean-run,1000,true,uniform,READ,3356,3227727,1858407,1857321,18608,1,0,0,0,0,1495,1471,5209042,9162174,115748898,491470621,21896096,1435008,420752754698,487845874,44504226,4013305,1,0,0,0,0,6741,14834.594273846611,99900,64.46762762762762,50,11695,72,156,99900,100
23,avg-run,1000,true,uniform,READ,6825,6626721,3962832,3958834,39621,5,0,0,0,0,1495,1471,5209042,9162174,115748898,491474084,21896096,1435008,420779983774,487892327,44504229,4013305,1,0,0,0,0,6772,14766.686355581807,100000,64.71829,53,11063,75,155,100000
24,extend,1000,true,uniform,EXTEND,34821,69674425,28491041,27880919,251677,239866,232426,0,0,0,1495,1471,5209042,9162205,115748898,491475980,21896096,1435008,420833715489,487983441,44509752,4013305,0,0,0,0,1,4503,2220.741727737064,9990,425.97737737737737,312,27087,732,1055,9990,10
24,run,1000,true,uniform,READ,34828,72893310,30412707,29801504,251677,239866,232426,0,0,0,1495,1471,5209042,9162213,115748898,491476009,21896096,1435008,420833731343,487983701,44509752,4013305,1,0,0,0,0,7290,13717.421124828532,99899,69.98798786774643,52,11687,79,162,99899,101
24,reference,1000,true,uniform,READ,369,7263427,2483411,2429700,1119,1,0,0,0,0,1495,1471,5209042,9162216,115748898,491476059,21896096,1435008,420833731343,487983701,44509752,4013305,1,0,0,0,0,2368,42229.72972972973,100000,20.76643,16,11031,42,59,100000
24,clean-run,1000,true,uniform,READ,3535,3287945,1915828,1914742,19187,1,0,0,0,0,1495,1472,5217632,9162763,115756241,491481667,21896137,1435011,420865728969,488021906,44510687,4015173,1,0,0,0,0,6899,14494.854326714016,99901,66.11947828350067,50,11471,73,156,99901,99
24,avg-run,1000,true,uniform,READ,6975,6686920,4020253,4016255,40200,5,0,0,0,0,1495,1472,5217632,9162763,115756241,491485106,21896137,1435011,420893958075,488068360,44510690,4015173,1,0,0,0,0,6959,14369.880729989942,100000,66.63043,55,11031,76,152,100000
25,extend,1000,true,uniform,EXTEND,37928,73444588,30682779,30047927,270576,249856,250807,0,0,0,1495,1472,5217632,9162817,115756241,491487915,21896137,1435011,420958603002,488160294,44517088,4015173,0,0,0,0,1,4628,2160.7605877268797,9990,438.2434434434434,311,27535,749,1124,9990,10
25,run,1000,true,uniform,READ,38161,76732507,32657449,32021531,270576,249856,250807,0,0,0,1495,1472,5217632,9162818,115756241,491488152,21896137,1435011,420958617878,488160537,44517088,4015173,1,0,0,0,0,7471,13385.089010841923,99894,71.79023765191103,54,11775,83,168,99894,106
25,reference,1000,true,uniform,READ,446,7565812,2586664,2530930,1119,1,0,0,0,0,1495,1472,5217632,9162918,115763833,491488247,21896137,1435011,420964005081,488194275,44520470,4015173,1,0,0,0,0,2423,41271.15146512588,100000,21.20576,16,9455,44,71,100000
25,clean-run,1000,true,uniform,READ,3580,3356411,1969940,1968854,19722,1,0,0,0,0,1495,1473,5229293,9163519,115765621,491494015,21896192,1435021,420997073638,488233524,44521405,4018111,1,0,0,0,0,6949,14390.559792775939,99896,66.57731040281894,51,15455,76,158,99896,104
25,avg-run,1000,true,uniform,READ,7039,6755478,4074376,4070378,40735,5,0,0,0,0,1495,1473,5229293,9163519,115765621,491497472,21896192,1435021,421026304894,488280020,44521408,4018111,1,0,0,0,0,7146,13993.84270920795,100000,68.52091,56,11551,78,158,100000
26,extend,1000,true,uniform,EXTEND,41652,77339307,32934408,32274136,289975,259862,269769,0,0,0,1495,1473,5229293,9163520,115765621,491498025,21896192,1435021,421085070963,488372915,44528002,4018111,0,0,0,0,1,4725,2116.4021164021165,9995,447.77338669334665,315,27199,769,1165,9995,5
26,run,1000,true,uniform,READ,41882,80699792,34952680,34291344,289975,259862,269769,0,0,0,1495,1473,5229293,9163520,115765621,491498287,21896192,1435021,421085088939,488373214,44528002,4018111,1,0,0,0,0,7601,13156.163662675965,99898,73.1215039340127,55,12855,85,172,99898,102
26,reference,1000,true,uniform,READ,523,7868270,2690801,2632174,1119,1,0,0,0,0,1495,1473,5229293,9163520,115765621,491498309,21896192,1435021,421085088939,488373214,44528002,4018111,1,0,0,0,0,2407,41545.492314083924,100000,21.07032,16,10063,43,65,100000
26,clean-run,1000,true,uniform,READ,3760,3412975,2015562,2013605,20174,1,0,0,0,0,1495,1474,5238046,9164249,115773128,491503577,21896235,1435023,421119441518,488416938,44528938,4020693,1,0,0,0,0,7150,13986.013986013986,99916,68.55607710476801,53,11543,82,160,99916,84
26,avg-run,1000,true,uniform,READ,7495,7081775,4119009,4115011,41174,5,0,0,0,0,1495,1474,5238046,9164249,115780591,491507323,21896235,1435023,421149460278,488460028,44528940,4020693,1,0,0,0,0,7217,13856.172925038105,100000,69.23013,58,11775,75,163,100000
27,extend,1000,true,uniform,EXTEND,44811,81270838,35233206,34548404,309673,269850,289112,0,0,0,1495,1474,5238046,9164418,115780591,491510075,21896235,1435023,421221694819,488553444,44536241,4020693,0,0,0,0,1,4556,2194.9078138718173,9988,432.2677212655186,315,26991,737,1052,9988,12
27,run,1000,true,uniform,READ,45205,84665847,37286261,36600397,309673,269850,289112,0,0,0,1495,1474,5238046,9164741,115780591,491510495,21896235,1435023,421221705231,488553607,44536241,4020693,1,0,0,0,0,7684,13014.055179593961,99891,73.94225706019562,55,11223,82,170,99891,109
27,reference,1000,true,uniform,READ,819,8170436,2794054,2733404,1119,1,0,0,0,0,1495,1474,5238046,9165517,115780591,491510758,21896235,1435023,421221705281,488553608,44536241,4020693,1,0,0,0,0,2399,41684.03501458941,100000,21.06586,16,9503,43,68,100000
27,clean-run,1000,true,uniform,READ,3927,3453349,2051444,2049487,20542,1,0,0,0,0,1495,1475,5247962,9166197,115780949,491516893,21896287,1435026,421257115533,488598199,44537177,4023382,1,0,0,0,0,7239,13814.06271584473,99906,69.37822553200009,54,11383,82,162,99906,94
27,avg-run,1000,true,uniform,READ,7786,7098493,4154891,4150893,41542,5,0,0,0,0,1495,1475,5247962,9166203,115788489,491520826,21896287,1435026,421288134263,488641288,44537179,4023382,1,0,0,0,0,7358,13590.64963305246,100000,70.63392,57,11663,85,159,100000
28,extend,1000,true,uniform,EXTEND,53943,85280977,37571982,36861850,329728,279846,308849,0,0,0,1495,1475,5247962,9166928,115788489,491522908,21896287,1435026,421355277938,488767696,44549763,4023382,0,0,0,0,1,4692,2131.287297527707,9985,444.9238858287431,313,27071,767,1191,9985,15
28,run,1000,true,uniform,READ,54360,88707778,39656786,38945610,329728,279846,308849,0,0,0,1495,1475,5247962,9167297,115788489,491523368,21896287,1435026,421355288706,488767877,44549763,4023382,1,0,0,0,0,7772,12866.700977869274,99887,74.83624495680118,56,12231,87,180,99887,113
28,reference,1000,true,uniform,READ,929,8472861,2898191,2834648,1119,1,0,0,0,0,1495,1475,5247962,9167298,115788489,491523402,21896287,1435026,421355288756,488767878,44549763,4023382,1,0,0,0,0,2415,41407.867494824015,100000,21.1885,16,9503,42,69,100000
28,clean-run,1000,true,uniform,READ,4170,3477561,2084060,2082103,20869,1,0,0,0,0,1495,1476,5259028,9167334,115794595,491529690,21896340,1435030,421391753154,488813302,44550699,4025955,1,0,0,0,0,7327,13648.150675583458,99909,70.35825601297181,54,12207,79,163,99909,91
28,avg-run,1000,true,uniform,READ,8090,7122563,4187507,4183509,41869,5,0,0,0,0,1495,1476,5259028,9167334,115802751,491533636,21896340,1435030,421423771834,488856390,44550701,4025955,1,0,0,0,0,7460,13404.825737265415,100000,71.62477,60,11831,84,165,100000
29,extend,1000,true,uniform,EXTEND,58114,89297479,39944848,39210293,349973,289831,328770,0,0,0,1495,1476,5259028,9167587,115802751,491537078,21896340,1435030,421502188924,488951081,44559263,4025955,0,0,0,0,1,4651,2150.0752526338424,9985,440.2523785678518,313,28431,762,1113,9985,15
29,run,1000,true,uniform,READ,58639,93753882,42062862,41327260,349973,289831,328770,0,0,0,1495,1476,5259028,9169866,115802751,491537637,21896340,1435030,421502197510,488951220,44559263,4025955,1,0,0,0,0,8103,12341.10823151919,99915,78.06488515237952,58,11055,89,182,99915,85
29,reference,1000,true,uniform,READ,1245,8775007,3001444,2935878,1119,1,0,0,0,0,1495,1476,5259028,9170244,115802751,491537955,21896340,1435030,421502197560,488951221,44559263,4025955,1,0,0,0,0,2412,41459.36981757877,100000,21.22651,16,10263,42,65,100000
29,clean-run,1000,true,uniform,READ,4294,3485075,2116599,2115513,21182,1,0,0,0,0,1495,1477,5269744,9170285,115804254,491544420,21896390,1435034,421539458507,488993321,44560198,4028737,1,0,0,0,0,7521,13296.104241457253,99902,72.23595123220757,56,11959,85,169,99902,98
29,avg-run,1000,true,uniform,READ,9486,6888968,4221272,4217274,42202,5,0,0,0,0,1495,1477,5269744,9170296,115812407,491549605,21896390,1435034,421572735733,489040565,44560201,4028737,1,0,0,0,0,7440,13440.860215053763,100000,71.45173,60,11903,77,168,100000
30,extend,1000,true,uniform,EXTEND,73757,94478631,42355940,41596175,370612,299834,349106,0,0,0,1495,1477,5269744,9171963,115827434,491554315,21896390,1435034,421650982797,489167885,44573580,4028737,0,0,0,0,1,4860,2057.61316872428,9992,460.6483186549239,335,28591,777,1275,9992,8
30,run,1000,true,uniform,READ,74271,98910373,44503639,43742833,370612,299834,349106,0,0,0,1495,1477,5269744,9174017,115827434,491554890,21896390,1435034,421650995351,489168099,44573580,4028737,1,0,0,0,0,8229,12152.144853566655,99910,79.40397357621859,58,11703,93,182,99910,90
30,reference,1000,true,uniform,READ,1593,9077194,3105581,3037122,1119,1,0,0,0,0,1495,1477,5269744,9174366,115827434,491555129,21896390,1435034,421650995401,489168100,44573580,4028737,1,0,0,0,0,2421,41305.24576621231,100000,21.20826,16,9583,44,69,100000
30,clean-run,1000,true,uniform,READ,4496,3504727,2147203,2145246,21501,1,0,0,0,0,1495,1478,5282619,9174506,115829326,491561849,21896452,1435038,421689563360,489215131,44574516,4031949,1,0,0,0,0,7781,12851.818532322324,99902,74.88077315769453,57,12199,89,171,99902,98
30,avg-run,1000,true,uniform,READ,9673,6899692,4250650,4246652,42501,5,0,0,0,0,1495,1478,5282619,9174513,115837404,491567051,21896452,1435038,421723582090,489258220,44574518,4031949,1,0,0,0,0,7559,13229.263130043657,100000,72.62321,60,11903,78,166,100000
31,extend,1000,true,uniform,EXTEND,79647,99602695,44799300,44015226,391539,309818,369704,0,0,0,1495,1478,5282619,9175547,115837404,491572045,21896452,1435038,421799943748,489354178,44582699,4031949,0,0,0,0,1,4788,2088.5547201336676,9984,454.7200520833333,329,28991,764,1153,9984,16
31,run,1000,true,uniform,READ,80210,104083106,46980205,46195103,391539,309818,369704,0,0,0,1495,1478,5282619,9177610,115837404,491572656,21896452,1435038,421799956314,489354390,44582699,4031949,1,0,0,0,0,8495,11771.630370806357,99901,82.0265362709082,59,12175,95,184,99901,99
31,reference,1000,true,uniform,READ,1929,9379320,3208834,3138352,1119,1,0,0,0,0,1495,1478,5282619,9177887,115837404,491572919,21896452,1435038,421799956314,489354390,44582699,4031949,1,0,0,0,0,2395,41753.65344467641,100000,21.06,16,10119,42,62,100000
31,clean-run,1000,true,uniform,READ,4651,3501056,2179539,2177585,21821,1,0,0,0,0,1495,1479,5293014,9177933,115841500,491579771,21896500,1435044,421839303266,489397796,44583634,4035131,1,0,0,0,0,7884,12683.916793505834,99884,75.95645949301189,58,11887,88,172,99884,116
31,avg-run,1000,true,uniform,READ,9835,6895874,4282899,4278904,42821,5,0,0,0,0,1495,1479,5293014,9177943,115849673,491584948,21896500,1435044,421874321946,489440884,44583636,4035131,1,0,0,0,0,7598,13161.358252171623,100000,72.96329,60,11703,80,167,100000
32,extend,1000,true,uniform,EXTEND,87991,104780105,47280211,46471920,412892,319807,390657,0,0,0,1495,1479,5293014,9179387,115856911,491592467,21896500,1435044,421956328106,489537554,44592256,4035131,0,0,0,0,1,4932,2027.5750202757501,9989,467.73470817899687,330,29487,785,1263,9989,11
32,run,1000,true,uniform,READ,98833,109320793,49503021,48692826,412894,319818,390659,0,0,0,1495,1479,5293014,9181177,115864103,491593101,21896500,1435044,421967144888,489576957,44599131,4035131,1,0,0,0,0,8732,11452.130096197892,99906,84.34799711729025,58,11615,97,178,99906,94
32,reference,1000,true,uniform,READ,2277,9681507,3312971,3239596,1119,1,0,0,0,0,1495,1479,5293014,9181553,115864103,491593340,21896500,1435044,421967144938,489576958,44599131,4035131,1,0,0,0,0,2417,41373.60364087712,100000,21.1852,16,10143,42,69,100000
32,clean-run,1000,true,uniform,READ,4881,3520603,2220403,2218446,22235,1,0,0,0,0,1495,1480,5306637,9181690,115864755,491600440,21896563,1435069,422007832845,489625862,44600067,4038340,1,0,0,0,0,8220,12165.450121654501,99898,79.30879497087028,59,12671,92,182,99898,102
32,avg-run,1000,true,uniform,READ,10058,6915546,4323850,4319852,43235,5,0,0,0,0,1495,1480,5306637,9181691,115872832,491605643,21896563,1435069,422043841605,489668952,44600069,4038340,1,0,0,0,0,7519,13299.640909695438,100000,72.25463,59,11623,78,172,100000
33,extend,1000,true,uniform,EXTEND,104532,110025950,49807812,48974443,434704,329806,412052,0,0,0,1495,1480,5306637,9183123,115872832,491610937,21896563,1435069,422123584598,489767389,44609221,4038340,0,0,0,0,1,4841,2065.6889072505683,9988,458.9376251501802,339,28623,772,1177,9988,12
33,run,1000,true,uniform,READ,105109,114567051,52069298,51234905,434704,329806,412052,0,0,0,1495,1480,5306637,9185003,115872832,491611590,21896563,1435069,422123601282,489767665,44609221,4038340,1,0,0,0,0,9014,11093.854004881296,99894,87.29404168418523,62,13135,100,187,99894,106
33,reference,1000,true,uniform,READ,2613,9983633,3416224,3340826,1119,1,0,0,0,0,1495,1480,5306637,9185319,115877477,491611853,21896563,1435069,422123601282,489767665,44609221,4038340,1,0,0,0,0,2413,41442.18814753419,100000,21.10472,16,9911,41,71,100000
33,clean-run,1000,true,uniform,READ,5003,3523286,2262114,2260157,22652,1,0,0,0,0,1495,1481,5317603,9185488,115877478,491619059,21896615,1435074,422165354961,489817602,44610157,4041521,1,0,0,0,0,8413,11886.366337810532,99904,81.27841728058937,60,12295,91,179,99904,96
33,avg-run,1000,true,uniform,READ,10180,6918225,4365561,4361563,43652,5,0,0,0,0,1495,1481,5317603,9185488,115885530,491624246,21896615,1435074,422202363690,489860691,44610159,4041521,1,0,0,0,0,7615,13131.976362442547,100000,73.17922,60,11391,78,174,100000
34,extend,1000,true,uniform,EXTEND,114211,115273864,52379629,51522085,457004,339799,433877,0,0,0,1495,1481,5317603,9187094,115892846,491633094,21896615,1435074,422287928904,489960265,44618855,4041521,0,0,0,0,1,4872,2052.5451559934318,9993,461.29430601420995,325,29167,773,1184,9993,7
34,run,1000,true,uniform,READ,124577,119857439,54689004,53829564,457006,339810,433879,0,0,0,1495,1481,5317603,9188737,115899772,491633689,21896615,1435074,422298744246,489995723,44624777,4041521,1,0,0,0,0,9357,10687.186063909372,99876,90.63722015298971,62,12151,103,206,99876,124
34,reference,1000,true,uniform,READ,2961,10285820,3520361,3442070,1119,1,0,0,0,0,1495,1481,5317603,9188841,115899772,491633937,21896615,1435074,422298744246,489995723,44624777,4041521,1,0,0,0,0,2413,41442.18814753419,100000,21.15332,16,10191,43,71,100000
34,clean-run,1000,true,uniform,READ,5248,3531263,2309823,2307866,23127,1,0,0,0,0,1495,1482,5331609,9189127,115899773,491641425,21900310,1436131,422341572526,490046799,44625713,4044546,1,0,0,0,0,8708,11483.69315571888,99927,84.18347393597325,60,12511,95,192,99927,73
34,avg-run,1000,true,uniform,READ,10425,6926198,4413270,4409272,44127,5,0,0,0,0,1495,1482,5331609,9189127,115907712,491646635,21900310,1436131,422379581256,490089888,44625715,4044546,1,0,0,0,0,7818,12790.995139421848,100000,75.23572,61,12343,82,180,100000
35,extend,1000,true,uniform,EXTEND,131592,120570093,55005425,54122837,479936,349796,456244,0,0,0,1495,1482,5331609,9190634,115907712,491653225,21900310,1436131,422463827753,490191695,44635223,4044546,0,0,0,0,1,7090,1410.4372355430182,9986,682.1046465051071,336,30271,939,10703,9986,14
35,run,1000,true,uniform,READ,132144,125151595,57371920,56488310,479936,349796,456244,0,0,0,1495,1482,5331609,9192580,115913506,491653952,21900310,1436131,422463847007,490192010,44635223,4044546,1,0,0,0,0,9568,10451.505016722407,99900,92.77475475475475,61,13447,106,193,99900,100
35,reference,1000,true,uniform,READ,3297,10587946,3623614,3543300,1119,1,0,0,0,0,1495,1482,5331609,9192911,115913506,491654215,21900310,1436131,422468829105,490231506,44638002,4044546,1,0,0,0,0,2418,41356.4929693962,100000,21.19539,16,9983,43,67,100000
35,clean-run,1000,true,uniform,READ,5314,3548078,2366299,2364342,23692,1,0,0,0,0,1495,1483,5344611,9193099,115918430,491661768,21900399,1436146,422512739861,490283860,44638938,4048061,1,0,0,0,0,8992,11120.996441281139,99904,86.99715727098014,62,13463,97,192,99904,96
35,avg-run,1000,true,uniform,READ,10492,6943012,4469746,4465748,44692,5,0,0,0,0,1495,1483,5344611,9193099,115926461,491666946,21900399,1436146,422551748541,490326948,44638940,4048061,1,0,0,0,0,7931,12608.750472828142,100000,76.37458,63,12359,81,185,100000
36,extend,1000,true,uniform,EXTEND,143011,125925175,57696289,56787708,503490,359798,479189,0,0,0,1495,1483,5344611,9194410,115926461,491670476,21900399,1436146,422629343974,490430619,44647576,4048061,0,0,0,0,1,4961,2015.7226365652086,9991,471.29226303673306,342,27039,786,1172,9991,9
36,run,1000,true,uniform,READ,143560,130544803,60123917,59214314,503490,359798,479189,0,0,0,1495,1483,5344611,9196744,115926461,491670998,21900399,1436146,422629355650,490430816,44647576,4048061,1,0,0,0,0,9700,10309.278350515464,99907,94.08050486952867,65,12159,106,202,99907,93
36,reference,1000,true,uniform,READ,3643,10890135,3727751,3644544,1119,1,0,0,0,0,1495,1483,5344611,9197094,115930944,491671294,21900399,1436146,422629355700,490430817,44647576,4048061,1,0,0,0,0,2434,41084.63434675431,100000,21.23953,16,11295,42,70,100000
36,clean-run,1000,true,uniform,READ,5456,3566129,2427625,2425668,24301,1,0,0,0,0,1495,1484,5355449,9197600,115930945,491678951,21900452,1436151,422674356168,490484544,44648512,4051153,1,0,0,0,0,9110,10976.948408342481,99902,88.20053652579529,63,13231,98,193,99902,98
36,avg-run,1000,true,uniform,READ,10633,6961062,4531072,4527074,45301,5,0,0,0,0,1495,1484,5355449,9197600,115938659,491684140,21900452,1436151,422714364898,490527633,44648514,4051153,1,0,0,0,0,8153,12265.423770391268,100000,78.57594,66,12527,86,177,100000
37,extend,1000,true,uniform,EXTEND,151971,131262967,60454233,59521493,527604,369786,502677,0,0,0,1495,1484,5355449,9199206,115945252,491692086,21900452,1436151,422804077820,490632425,44656997,4051153,0,0,0,0,1,5065,1974.3336623889438,9988,481.5980176211454,328,27007,794,1239,9988,12
37,run,1000,true,uniform,READ,159235,135921701,62945476,62010843,527606,369797,502679,0,0,0,1495,1484,5355449,9200962,115945252,491692869,21900452,1436151,422812352087,490676585,44661008,4051153,1,0,0,0,0,9705,10303.967027305513,99892,94.18345813478557,66,13135,106,201,99892,108
37,reference,1000,true,uniform,READ,3982,11192258,3831004,3745774,1119,1,0,0,0,0,1495,1484,5355449,9200983,115945252,491693143,21900452,1436151,422812352137,490676586,44661008,4051153,1,0,0,0,0,2413,41442.18814753419,100000,21.07786,16,12519,42,68,100000
37,clean-run,1000,true,uniform,READ,5681,3589789,2490907,2488950,24927,1,0,0,0,0,1495,1485,5369601,9201081,115951633,491701039,21900520,1436169,422858443632,490731706,44661944,4054388,1,0,0,0,0,9305,10746.910263299302,99913,90.0885670533364,64,12551,99,200,99913,87
37,avg-run,1000,true,uniform,READ,10858,6984722,4594354,4590356,45927,5,0,0,0,0,1495,1485,5369601,9201081,115959742,491706239,21900520,1436169,422899452362,490774795,44661946,4054388,1,0,0,0,0,8111,12328.936012822094,100000,78.18801,66,12447,83,179,100000
38,extend,1000,true,uniform,EXTEND,167255,136650152,63284229,62325463,552450,379789,526832,0,0,0,1495,1485,5369601,9202787,115959742,491713910,21900520,1436169,422978543963,490881546,44670188,4054388,0,0,0,0,1,5001,1999.6000799840033,9992,474.7417934347478,331,26927,790,1282,9992,8
38,run,1000,true,uniform,READ,167816,141275002,65843812,64884025,552450,379789,526832,0,0,0,1495,1485,5369601,9204765,115966111,491714519,21900520,1436169,422978559283,490881803,44670188,4054388,1,0,0,0,0,10037,9963.136395337253,99910,97.509328395556,69,12839,109,212,99910,90
38,reference,1000,true,uniform,READ,4351,11494424,3935141,3847018,1119,1,0,0,0,0,1495,1485,5369601,9205127,115966111,491714782,21900520,1436169,422978559283,490881803,44670188,4054388,1,0,0,0,0,2410,41493.775933609955,100000,21.04052,16,12127,42,59,100000
38,clean-run,1000,true,uniform,READ,5752,3615765,2559278,2557321,25618,1,0,0,0,0,1495,1486,5380915,9205316,115966112,491722737,21900603,1436175,423025751278,490938461,44671124,4058130,1,0,0,0,0,9401,10637.166258908626,99912,91.13893226038914,67,12999,100,194,99912,88
