Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,deadlocks,temp_files,temp_bytes,checkpoints_timed,checkpoints_req,buffers_checkpoint,buffers_clean,buffers_backend,buffers_alloc,checkpoint_write_time,checkpoint_sync_time,wal_bytes,wal_records,wal_fpi,wal_buffers_full,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime(ms),Throughput(ops/sec),RETURN=ERROR,Operations,AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Return=OK
19,avg-run,1000,true,uniform,READ,6256,6472077,3514727,3510726,35654,5,0,0,0,0,1382,340,593336,611180,2397506,16001619,5670663,4254,11155642157,26155278,704267,32556,1,0,0,0,0,5720,17482.517482517484,0,100000,53.81426,43,15391,72,157,100000
20,extend,1000,true,zipfian,EXTEND,188681,62542951,23208976,22702810,434579,200067,419234,0,0,0,1382,340,593336,613531,2397506,16009292,5670663,4254,11239741293,26302819,705662,32556,0,0,0,0,1,5709,1751.6202487300752,0,10000,541.9843,296,25231,1288,2193,10000
20,run,1000,true,uniform,READ,190743,66498031,24695915,24188637,434579,200067,419234,0,0,0,1382,340,593336,615206,2402909,16011477,5670663,4254,11239761623,26303142,705662,32556,1,0,0,0,0,6384,15664.160401002506,0,100000,60.44423,36,15983,101,220,100000
20,reference,1000,true,uniform,READ,2776,6051172,2070399,2024780,1119,1,0,0,0,0,1382,340,593336,615368,2402909,16011740,5670663,4254,11239761623,26303142,705662,32556,1,0,0,0,0,2622,38138.82532418001,0,100000,22.79935,17,9823,48,92,100000
20,clean-run,1000,true,uniform,READ,2978,3111935,1494395,1492437,15228,1,0,0,0,0,1382,341,605779,615944,2404050,16016798,5670750,4316,11268137075,26335968,706598,34547,1,0,0,0,0,5732,17445.917655268666,0,100000,53.96513,35,13127,91,202,100000
20,avg-run,1000,true,uniform,READ,6449,6504328,3599328,3595327,36228,5,0,0,0,0,1382,341,605779,615947,2404050,16020375,5670750,4316,11292185893,26379059,706600,34547,1,0,0,0,0,5716,17494.751574527643,0,100000,53.88385,42,12639,68,144,100000
21,extend,1000,true,zipfian,EXTEND,200966,67297389,25200536,24669383,475391,210067,459328,0,0,0,1382,341,605779,617118,2411469,16030203,5670750,4316,11408072801,26537260,713437,34547,0,0,0,0,1,5652,1769.2852087756546,0,10000,536.8874,300,26127,1398,2127,10000
21,run,1000,true,uniform,READ,203062,71278822,26748887,26216616,475391,210067,459328,0,0,0,1382,341,605779,618864,2411469,16032382,5670750,4316,11408090461,26537541,713437,34547,1,0,0,0,0,6554,15257.857796765335,0,100000,62.18895,37,12135,104,227,100000
21,reference,1000,true,uniform,READ,3114,6353296,2173652,2126010,1119,1,0,0,0,0,1382,341,605779,619100,2411469,16032645,5670750,4316,11408090461,26537541,713437,34547,1,0,0,0,0,2635,37950.66413662239,0,100000,23.03708,17,9943,49,91,100000
21,clean-run,1000,true,uniform,READ,3039,3135504,1557169,1556082,15569,1,0,0,0,0,1382,342,616510,619256,2415982,16039684,5670803,4355,11436625039,26568451,714372,36847,1,0,0,0,0,5941,16832.1831341525,0,100000,56.15787,34,15391,97,207,100000
21,avg-run,1000,true,uniform,READ,6636,6534946,3662944,3658943,36874,5,0,0,0,0,1382,342,616510,619257,2415982,16043273,5670803,4355,11462461948,26614911,714375,36847,1,0,0,0,0,5869,17038.67779860283,0,100000,55.32608,43,13567,75,141,100000
22,extend,1000,true,zipfian,EXTEND,216208,72082689,27280252,26724278,518607,220067,501839,0,0,0,1382,342,616510,620791,2439201,16054335,5670803,4355,11579727850,26779006,719721,36847,0,0,0,0,1,5874,1702.4174327545113,0,10000,559.0569,305,30271,1381,2225,10000
22,run,1000,true,uniform,READ,218271,76099783,28917603,28360507,518607,220067,501839,0,0,0,1382,342,616510,622117,2462430,16056636,5670803,4355,11591277731,26852757,737731,36847,1,0,0,0,0,6643,15053.439710973958,0,100000,63.02155,37,14391,104,245,100000
22,reference,1000,true,uniform,READ,3462,6655483,2277789,2227254,1119,1,0,0,0,0,1382,342,616510,622886,2462430,16056894,5670803,4355,11591277731,26852757,737731,36847,1,0,0,0,0,2594,38550.501156515034,0,100000,22.50579,17,12671,46,85,100000
22,clean-run,1000,true,uniform,READ,3260,3171345,1630143,1628105,16518,17,0,0,0,0,1382,343,629569,623041,2468587,16064146,5670867,4469,11621572017,26888489,738667,39347,1,0,0,0,0,5873,17027.073046143367,0,100000,55.49369,35,11119,92,209,100000
22,avg-run,1000,true,uniform,READ,6760,6563551,3734510,3730429,37518,21,0,0,0,0,1382,343,629569,623041,2468587,16067726,5670867,4469,11647620779,26931579,738669,39347,1,0,0,0,0,5931,16860.56314280897,0,100000,56.00168,44,11775,78,150,100000
23,extend,1000,true,zipfian,EXTEND,270650,76976103,29467301,28885521,563551,230078,546257,0,0,0,1382,343,629569,624469,2476417,16078624,5670867,4469,11767113401,27101158,745147,39347,0,0,0,0,1,5782,1729.5053614666206,0,10000,548.2094,304,26879,1326,2215,10000
23,run,1000,true,uniform,READ,272731,81022808,31156844,30573948,563551,230078,546257,0,0,0,1382,343,629569,625068,2476417,16080669,5670867,4469,11767131639,27101450,745147,39347,1,0,0,0,0,6747,14821.402104639099,0,100000,63.99834,37,14119,105,223,100000
23,reference,1000,true,uniform,READ,3798,6957609,2381042,2328484,1119,1,0,0,0,0,1382,343,629569,625198,2476417,16080942,5670867,4469,11767131639,27101450,745147,39347,1,0,0,0,0,2593,38565.368299267255,0,100000,22.51814,17,10351,45,87,100000
23,clean-run,1000,true,uniform,READ,3412,3196486,1704838,1702880,17166,1,0,0,0,0,1382,344,641132,625372,2481941,16088392,5670924,4485,11798407318,27138608,746084,41966,1,0,0,0,0,6206,16113.438607798904,0,100000,58.80114,35,13143,103,229,100000
23,avg-run,1000,true,uniform,READ,6915,6588633,3808979,3804978,38166,5,0,0,0,0,1382,344,641132,625372,2481941,16091895,5670924,4485,11825456000,27181696,746086,41966,1,0,0,0,0,6055,16515.276630883567,0,100000,57.15918,44,12535,83,157,100000
24,extend,1000,true,zipfian,EXTEND,288739,81875059,31744209,31137501,611658,240078,593690,0,0,0,1382,344,641132,627095,2489790,16105704,5670924,4485,11966497426,27362577,754993,41966,0,0,0,0,1,6025,1659.7510373443984,0,10000,573.8394,303,26927,1623,2397,10000
24,run,1000,true,uniform,READ,291611,85980466,33502175,32894339,611658,240078,593690,0,0,0,1382,344,641132,628539,2503241,16108691,5670924,4485,11966524664,27363018,754993,41966,1,0,0,0,0,6846,14607.069821793748,0,100000,65.21511,39,12639,104,230,100000
24,reference,1000,true,uniform,READ,4137,7259732,2484295,2429714,1119,1,0,0,0,0,1382,344,641132,628636,2511347,16108986,5670924,4485,11966524714,27363019,754993,41966,1,0,0,0,0,2732,36603.22108345534,0,100000,23.93278,16,11927,51,94,100000
24,clean-run,1000,true,uniform,READ,3440,3223124,1762452,1760494,17815,1,0,0,0,0,1382,345,654602,629359,2531223,16116577,5670989,4579,11998816573,27401618,755929,42494,1,0,0,0,0,6194,16144.656118824669,0,100000,58.7145,36,14015,95,219,100000
24,avg-run,1000,true,uniform,READ,6897,6615285,3866461,3862460,38815,5,0,0,0,0,1382,345,654602,629361,2539414,16120036,5670989,4579,12055682981,27538697,800441,42512,1,0,0,0,0,6094,16409.583196586806,0,100000,57.59155,46,12679,67,148,100000
25,extend,1000,true,zipfian,EXTEND,347799,86883658,34073608,33440203,658345,250089,639796,0,0,0,1382,345,654602,631263,2547203,16130414,5670989,4579,12158208012,27713227,801886,42512,0,0,0,0,1,6004,1665.556295802798,0,10000,571.6219,303,28063,1486,2657,10000
25,run,1000,true,uniform,READ,350138,90998128,35911775,35277255,658345,250089,639796,0,0,0,1382,345,654602,632225,2553324,16132976,5670989,4579,12158226748,27713529,801886,42512,1,0,0,0,0,6913,14465.499783017503,0,100000,65.81064,39,12151,113,240,100000
25,reference,1000,true,uniform,READ,4482,7561922,2588432,2530958,1119,1,0,0,0,0,1382,345,654602,632265,2553324,16133281,5670989,4579,12158226748,27713529,801886,42512,1,0,0,0,0,2592,38580.246913580246,0,100000,22.58522,16,10375,47,82,100000
25,clean-run,1000,true,uniform,READ,3706,3251476,1840977,1839019,18482,1,0,0,0,0,1382,346,667741,632388,2553325,16141033,5671077,4600,12191541172,27753606,802822,45378,1,0,0,0,0,6334,15787.811809283234,0,100000,59.9952,36,12375,100,241,100000
25,avg-run,1000,true,uniform,READ,7209,6643549,3944830,3940829,39482,5,0,0,0,0,1382,346,667741,632388,2553325,16144549,5671077,4600,12220589853,27796694,802824,45378,1,0,0,0,0,7679,13022.52897512697,0,100000,73.43395,57,12231,90,186,100000
26,extend,1000,true,zipfian,EXTEND,365190,91859708,36511381,35853023,707452,260089,688257,0,0,0,1382,346,667741,634029,2561391,16157307,5671077,4600,12358583146,27979837,810729,45378,0,0,0,0,1,6047,1653.71258475277,0,10000,576.1778,307,28175,1464,2483,10000
26,run,1000,true,uniform,READ,368114,96004334,38414102,37754620,707452,260089,688257,0,0,0,1382,346,667741,636234,2567873,16160314,5671077,4600,12358600326,27980113,810729,45378,1,0,0,0,0,7107,14070.634585619811,0,100000,67.76685,39,13895,109,256,100000
26,reference,1000,true,uniform,READ,4821,7864045,2691685,2632188,1119,1,0,0,0,0,1382,346,667741,636573,2567873,16160610,5671077,4600,12358600376,27980114,810729,45378,1,0,0,0,0,2653,37693.17753486619,0,100000,23.16736,17,10031,47,96,100000
26,clean-run,1000,true,uniform,READ,3706,3273934,1899006,1897048,19112,1,0,0,0,0,1382,347,678139,637126,2568317,16168071,5671129,4622,12392965834,28021598,811665,48352,1,0,0,0,0,6332,15792.798483891345,0,100000,59.77353,37,11911,99,226,100000
26,avg-run,1000,true,uniform,READ,7470,6942961,4002767,3998766,40112,5,0,0,0,0,1382,347,678139,637132,2592353,16171930,5671129,4622,12423014595,28064688,811667,48352,1,0,0,0,0,7768,12873.326467559218,0,100000,74.33395,57,12127,95,198,100000
27,extend,1000,true,zipfian,EXTEND,425877,96925186,39043176,38359139,759127,270100,739329,0,0,0,1382,347,678139,639469,2623093,16185108,5671129,4622,12562999479,28330108,839944,48352,0,0,0,0,1,6259,1597.6993129892953,0,10000,596.3951,308,33919,1600,2689,10000
27,run,1000,true,uniform,READ,428798,101087648,41020722,40335560,759127,270100,739329,0,0,0,1382,347,678139,641802,2623093,16188089,5671129,4622,12563018837,28330418,839944,48352,1,0,0,0,0,7257,13779.798814937301,0,100000,69.24266,40,12751,112,260,100000
27,reference,1000,true,uniform,READ,5193,8166208,2795822,2733432,1119,1,0,0,0,0,1382,347,678139,642171,2623093,16188352,5671129,4622,12563018837,28330418,839944,48352,1,0,0,0,0,2657,37636.43206624012,0,100000,23.23451,16,10871,49,90,100000
27,clean-run,1000,true,uniform,READ,3868,3299217,1959941,1957983,19757,1,0,0,0,0,1382,348,689195,642981,2626570,16194807,5671182,4704,12598441120,28373348,840880,51059,1,0,0,0,0,6512,15356.265356265356,0,100000,61.80744,38,12199,104,241,100000
27,avg-run,1000,true,uniform,READ,7754,6944376,4063642,4059641,40757,5,0,0,0,0,1382,348,689195,642981,2633976,16198699,5671182,4704,12629489908,28416438,840882,51059,1,0,0,0,0,7685,13012.361743656473,0,100000,73.56944,57,12143,92,192,100000
28,extend,1000,true,zipfian,EXTEND,477566,102049458,41682657,40972997,813850,280111,793414,0,0,0,1382,348,689195,647411,2655470,16211092,5671182,4704,12780088908,28677534,860725,51059,0,0,0,0,1,32076,311.7595710188303,0,10000,3164.783,311,1078271,14599,22207,10000
28,run,1000,true,uniform,READ,480420,106239996,43714981,43004205,813850,280111,793414,0,0,0,1382,348,689195,649852,2661951,16213998,5671182,4704,12780109942,28677877,860725,51059,1,0,0,0,0,7279,13738.150844896278,0,100000,69.51245,40,13407,113,257,100000
28,reference,1000,true,uniform,READ,5565,8468371,2899959,2834676,1119,1,0,0,0,0,1382,348,689195,650172,2661951,16214294,5671182,4704,12780109942,28677877,860725,51059,1,0,0,0,0,2579,38774.71888328809,0,100000,22.44481,17,9695,45,87,100000
28,clean-run,1000,true,uniform,READ,4011,3325956,2035901,2033943,20406,1,0,0,0,0,1382,349,700290,650657,2662085,16221320,5671262,4710,12816604892,28722254,861661,54313,1,0,0,0,0,6461,15477.48026621266,0,100000,61.35339,38,11767,97,234,100000
28,avg-run,1000,true,uniform,READ,7919,6971205,4139546,4135545,41406,5,0,0,0,0,1382,349,700290,650657,2669817,16225232,5671262,4710,12848653652,28765344,861663,54313,1,0,0,0,0,7850,12738.853503184713,0,100000,75.17187,60,12735,94,184,100000
29,extend,1000,true,zipfian,EXTEND,496362,107135840,44379223,43644695,868568,290111,847492,0,0,0,1382,349,700290,652820,2676247,16239971,5671262,4710,12995920545,28964737,868832,54313,0,0,0,0,1,6395,1563.721657544957,0,10000,610.2747,311,43743,1598,3019,10000
29,run,1000,true,uniform,READ,499502,111359346,46474847,45739207,868568,290111,847492,0,0,0,1382,349,700290,655437,2676247,16243142,5671262,4710,12995938067,28965019,868832,54313,1,0,0,0,0,7409,13497.09812390336,0,100000,70.80781,42,12047,111,258,100000
29,reference,1000,true,uniform,READ,5904,8770494,3003212,2935906,1119,1,0,0,0,0,1382,349,700290,655839,2681076,16243458,5671262,4710,12995938067,28965019,868832,54313,1,0,0,0,0,2603,38417.2109104879,0,100000,22.71373,17,9975,47,91,100000
29,clean-run,1000,true,uniform,READ,4159,3342100,2087211,2086124,20975,1,0,0,0,0,1382,350,709878,655948,2707943,16249944,5671310,4754,13033197574,29006796,869767,54321,1,0,0,0,0,6743,14830.194275545009,0,100000,64.13287,39,11295,105,236,100000
29,avg-run,1000,true,uniform,READ,9349,6747579,4191616,4187615,41988,5,0,0,0,0,1382,350,709878,657013,2723511,16255133,5671310,4754,13091911860,29132481,898635,54321,1,0,0,0,0,8031,12451.749470800647,0,100000,77.0252,61,12167,96,198,100000
30,extend,1000,true,zipfian,EXTEND,556632,112333897,47157122,46397046,924927,300122,903285,0,0,0,1382,350,709878,660113,2730002,16270376,5671310,4754,13219550405,29336385,900816,54321,0,0,0,0,1,6429,1555.4518587649711,0,10000,614.4484,307,27151,1657,3013,10000
30,run,1000,true,uniform,READ,559410,116598870,49325143,48563961,924927,300122,903285,0,0,0,1382,350,709878,662459,2736562,16273222,5671310,4754,13219569091,29336690,900816,54321,1,0,0,0,0,7483,13363.624214887077,0,100000,71.52855,42,11823,112,251,100000
30,reference,1000,true,uniform,READ,6250,9072683,3107349,3037150,1119,1,0,0,0,0,1382,350,709878,662508,2736562,16273493,5671310,4754,13219569091,29336690,900816,54321,1,0,0,0,0,2555,39138.94324853229,0,100000,22.14119,17,10263,45,91,100000
30,clean-run,1000,true,uniform,READ,4332,3385076,2163063,2161105,21598,1,0,0,0,0,1382,351,721006,662719,2737877,16281030,5671362,4787,13258194620,29383748,901752,57817,1,0,0,0,0,6779,14751.43826523086,0,100000,64.43485,40,16359,106,254,100000
30,avg-run,1000,true,uniform,READ,9508,6780334,4266604,4262603,42598,5,0,0,0,0,1382,351,721006,662720,2745881,16286219,5671362,4787,13292243330,29426837,901754,57817,1,0,0,0,0,8266,12097.749818533754,0,100000,79.36554,63,14311,100,201,100000
31,extend,1000,true,zipfian,EXTEND,581110,117549024,50076754,49291928,987441,310122,965275,0,0,0,1382,351,721006,665328,2752964,16306401,5671362,4787,13462235256,29649507,909732,57817,0,0,0,0,1,6897,1449.905756125852,0,10000,660.7206,313,28287,2083,3251,10000
31,run,1000,true,uniform,READ,584554,121831166,52279742,51493813,987441,310122,965275,0,0,0,1382,351,721006,667152,2759566,16310024,5671362,4787,13462251132,29649760,909732,57817,1,0,0,0,0,7619,13125.082031762699,0,100000,72.83938,43,21663,114,265,100000
31,reference,1000,true,uniform,READ,6589,9374806,3210602,3138380,1119,1,0,0,0,0,1382,351,721006,667228,2759566,16310368,5671362,4787,13462251132,29649760,909732,57817,1,0,0,0,0,2605,38387.71593090211,0,100000,22.71144,17,10511,47,84,100000
31,clean-run,1000,true,uniform,READ,4457,3397599,2197662,2196575,22093,1,0,0,0,0,1382,352,731471,667456,2790820,16319141,5671442,4849,13501665339,29693783,910668,57817,1,0,0,0,0,7030,14224.75106685633,0,100000,67.00008,40,30143,114,249,100000
31,avg-run,1000,true,uniform,READ,9653,6795549,4302089,4298088,43106,5,0,0,0,0,1382,352,731471,667626,2815128,16324339,5671442,4849,13565079817,29834393,947238,57817,1,0,0,0,0,8375,11940.298507462687,0,100000,80.32023,63,12207,98,203,100000
32,extend,1000,true,zipfian,EXTEND,655772,122833724,53019244,52208918,1048634,320133,1025903,0,0,0,1382,352,731471,670626,2829615,16343203,5671442,4849,13704266850,30052597,949465,57817,0,0,0,0,1,6586,1518.3723048891588,0,10000,630.2951,309,29551,1713,3203,10000
32,run,1000,true,uniform,READ,658674,127158627,55281757,54470332,1048634,320133,1025903,0,0,0,1382,352,731471,672464,2835986,16346069,5671442,4849,13704283292,30052867,949465,57817,1,0,0,0,0,7694,12997.140629061607,0,100000,73.6362,44,15759,116,268,100000
32,reference,1000,true,uniform,READ,6935,9676995,3314739,3239624,1119,1,0,0,0,0,1382,352,731471,672675,2835986,16346332,5671442,4849,13704283292,30052867,949465,57817,1,0,0,0,0,2586,38669.76024748647,0,100000,22.53423,16,10391,47,83,100000
32,clean-run,1000,true,uniform,READ,4624,3437523,2269855,2267897,22698,1,0,0,0,0,1382,353,742510,672847,2835987,16355097,5671495,4891,13745058951,30102455,950401,61237,1,0,0,0,0,7030,14224.75106685633,0,100000,67.00425,41,11823,116,257,100000
32,avg-run,1000,true,uniform,READ,9800,6832701,4373356,4369355,43698,5,0,0,0,0,1382,353,742510,672854,2844034,16360286,5671495,4891,13781107681,30145544,950403,61237,1,0,0,0,0,8192,12207.03125,0,100000,78.62034,61,12703,99,202,100000
33,extend,1000,true,zipfian,EXTEND,682553,128111129,56033284,55198350,1111035,330133,1087744,0,0,0,1382,353,742510,675365,2858000,16381651,5671495,4891,13953282527,30367808,959102,61237,0,0,0,0,1,6711,1490.0908955446282,0,10000,641.8279,314,26559,1828,3221,10000
33,run,1000,true,uniform,READ,686466,132460287,58351870,57515854,1111035,330133,1087744,0,0,0,1382,353,742510,676941,2858000,16385813,5671495,4891,13953298307,30368059,959102,61237,1,0,0,0,0,7976,12537.612838515546,0,100000,76.41879,43,12447,126,271,100000
33,reference,1000,true,uniform,READ,7274,9979118,3417992,3340854,1119,1,0,0,0,0,1382,353,742510,677122,2864443,16386160,5671495,4891,13953298307,30368059,959102,61237,1,0,0,0,0,2702,37009.622501850485,0,100000,23.63482,17,11999,48,94,100000
33,clean-run,1000,true,uniform,READ,4751,3472621,2345215,2343257,23263,1,0,0,0,0,1382,354,753745,677259,2897365,16395263,5671547,4990,13995151005,30418920,960038,61237,1,0,0,0,0,7218,13854.253255749514,0,100000,68.71648,40,16295,115,266,100000
33,avg-run,1000,true,uniform,READ,9927,6867771,4448700,4444699,44263,5,0,0,0,0,1382,354,753745,677265,2921946,16400450,5671547,4990,14063116628,30562429,1003678,61237,1,0,0,0,0,8246,12127.091923356778,0,100000,79.15153,64,12903,95,206,100000
34,extend,1000,true,zipfian,EXTEND,762309,133476707,59112699,58251369,1174201,340144,1150385,0,0,0,1382,354,753745,680367,2935825,16421583,5671547,4990,14207019295,30786260,1005995,61237,0,0,0,0,1,6651,1503.5333032626672,0,10000,635.9379,309,27695,1727,3307,10000
34,run,1000,true,uniform,READ,765723,137850428,61468791,60606388,1174201,340144,1150385,0,0,0,1382,354,753745,681876,2935825,16425067,5671547,4990,14207036811,30786547,1005995,61237,1,0,0,0,0,7847,12743.723716069835,0,100000,75.1166,45,17071,116,266,100000
34,reference,1000,true,uniform,READ,7620,10281307,3522129,3442098,1119,1,0,0,0,0,1382,354,753745,681928,2935825,16425371,5671547,4990,14207036861,30786548,1005995,61237,1,0,0,0,0,2654,37678.97513187641,0,100000,23.091,17,10159,47,91,100000
34,clean-run,1000,true,uniform,READ,4922,3495226,2393076,2391118,23793,1,0,0,0,0,1382,355,764859,682097,2940712,16434448,5671627,5036,14249967086,30838625,1006931,65074,1,0,0,0,0,7124,14037.05783267827,0,100000,67.97693,42,11999,110,274,100000
34,avg-run,1000,true,uniform,READ,10095,6890345,4496549,4492548,44793,5,0,0,0,0,1382,355,764859,682098,2948742,16439631,5671627,5036,14288015766,30881713,1006933,65074,1,0,0,0,0,8402,11901.9281123542,0,100000,80.7332,64,12863,98,201,100000
35,extend,1000,true,zipfian,EXTEND,792287,138827458,62258083,61372230,1240014,350144,1215693,0,0,0,1382,355,764859,684836,2962801,16463948,5671627,5036,14469790507,31114266,1016237,65074,0,0,0,0,1,6976,1433.48623853211,0,10000,668.1218,314,28847,1927,3501,10000
35,run,1000,true,uniform,READ,796360,143228328,64675654,63788732,1240014,350144,1215693,0,0,0,1382,355,764859,686605,2977026,16468008,5671627,5036,14469805011,31114501,1016237,65074,1,0,0,0,0,8114,12324.377618930244,0,100000,77.87421,45,12415,123,286,100000
35,reference,1000,true,uniform,READ,7959,10583430,3625382,3543328,1119,1,0,0,0,0,1382,355,764859,686774,2985124,16468299,5671627,5036,14469805061,31114502,1016237,65074,1,0,0,0,0,2673,37411.14852225963,0,100000,23.20465,17,10511,48,94,100000
35,clean-run,1000,true,uniform,READ,5040,3519723,2436376,2434418,24295,1,0,0,0,0,1382,356,776727,686951,3014928,16477695,5671714,5145,14513809264,31167731,1017173,65074,1,0,0,0,0,7387,13537.295248409368,0,100000,70.58815,41,15079,117,270,100000
35,avg-run,1000,true,uniform,READ,10214,6914829,4539845,4535844,45295,5,0,0,0,0,1382,356,776727,686962,3031305,16482877,5671714,5145,14585171341,31315763,1064188,65074,1,0,0,0,0,8501,11763.321962122103,0,100000,81.65717,66,12551,102,204,100000
36,extend,1000,true,zipfian,EXTEND,876548,144275968,65482991,64570786,1307289,360155,1282487,0,0,0,1382,356,776727,690162,3045290,16506128,5671714,5145,14739396661,31552051,1066667,65074,0,0,0,0,1,6692,1494.3215780035864,0,10000,641.0546,309,29183,1755,3299,10000
36,run,1000,true,uniform,READ,880651,148714976,67971986,67058706,1307289,360155,1282487,0,0,0,1382,356,776727,691795,3052074,16510410,5671714,5145,14739415581,31552361,1066667,65074,1,0,0,0,0,8114,12324.377618930244,0,100000,77.83006,44,14215,121,314,100000
36,reference,1000,true,uniform,READ,8305,10885619,3729519,3644572,1119,1,0,0,0,0,1382,356,776727,692031,3052074,16510746,5671714,5145,14739415581,31552361,1066667,65074,1,0,0,0,0,2620,38167.93893129771,0,100000,22.81801,17,10927,49,93,100000
36,clean-run,1000,true,uniform,READ,5209,3545453,2487586,2485628,24778,1,0,0,0,0,1382,357,787270,692223,3052075,16520115,5671765,5223,14784494209,31606717,1067603,69208,1,0,0,0,0,7418,13480.722566729577,0,100000,70.8252,42,11975,117,273,100000
36,avg-run,1000,true,uniform,READ,10385,6940547,4591059,4587058,45778,5,0,0,0,0,1382,357,787270,692223,3060101,16525318,5671765,5223,14824542889,31649805,1067605,69208,1,0,0,0,0,8729,11456.065986940084,0,100000,83.91425,69,12511,101,199,100000
37,extend,1000,true,zipfian,EXTEND,910926,149725166,68821350,67884637,1378329,370155,1353058,0,0,0,1382,357,787270,695064,3074452,16553204,5671765,5223,15019384666,31898069,1077072,69208,0,0,0,0,1,6995,1429.5925661186561,0,10000,671.29,312,33887,2031,3463,10000
37,run,1000,true,uniform,READ,915586,154181721,71349511,70411727,1378329,370155,1353058,0,0,0,1382,357,787270,697216,3104303,16557959,5671765,5223,15019400236,31898325,1077072,69208,1,0,0,0,0,8384,11927.480916030534,0,100000,80.26619,45,15711,125,299,100000
37,reference,1000,true,uniform,READ,8653,11187806,3833656,3745816,1119,1,0,0,0,0,1382,357,787270,698257,3111986,16558497,5671765,5223,15019400236,31898325,1077072,69208,1,0,0,0,0,2656,37650.60240963855,0,100000,23.21144,17,12735,47,87,100000
37,clean-run,1000,true,uniform,READ,5441,3551458,2527072,2525985,25232,1,0,0,0,0,1382,358,800295,698763,3144341,16568098,5671856,5348,15094332965,32061103,1117075,69208,1,0,0,0,0,7457,13410.218586562962,0,100000,71.24595,42,14647,117,285,100000
37,avg-run,1000,true,uniform,READ,10637,6951145,4631499,4627498,46245,5,0,0,0,0,1382,358,800295,698879,3144341,16573287,5671856,5348,15135522469,32106377,1117078,69208,1,0,0,0,0,8800,11363.636363636364,0,100000,84.69182,70,13231,100,210,100000
38,extend,1000,true,zipfian,EXTEND,1001453,155255326,72192489,71229453,1448724,380166,1422994,0,0,0,1382,358,800295,701914,3165950,16600388,5671856,5348,15303275476,32351981,1121483,69208,0,0,0,0,1,6885,1452.4328249818445,0,10000,659.3265,309,48383,1813,3477,10000
38,run,1000,true,uniform,READ,1005896,159747185,74774582,73810463,1448724,380166,1422994,0,0,0,1382,358,800295,703758,3165950,16604995,5671856,5348,15303294552,32352297,1121483,69208,1,0,0,0,0,8448,11837.121212121212,0,100000,80.83333,45,36479,128,295,100000
38,reference,1000,true,uniform,READ,8989,11489932,3936909,3847046,1119,1,0,0,0,0,1382,358,800295,703918,3165950,16605300,5671856,5348,15303294602,32352298,1121483,69208,1,0,0,0,0,2721,36751.19441381845,0,100000,23.77853,17,12255,49,97,100000
38,clean-run,1000,true,uniform,READ,5580,3595719,2587824,2585866,25712,1,0,0,0,0,1382,359,809831,704118,3168760,16615043,5671902,5405,15350515696,32408828,1122419,73230,1,0,0,0,0,7621,13121.63758037003,0,100000,72.95024,44,15175,119,274,100000
38,avg-run,1000,true,uniform,READ,10756,6990749,4691273,4687272,46712,5,0,0,0,0,1382,359,809831,704118,3176779,16620246,5671902,5405,15392564426,32451917,1122421,73230,1,0,0,0,0,9016,11091.39307897072,0,100000,86.89441,71,12687,106,211,100000
39,extend,1000,true,zipfian,EXTEND,1041156,160782882,75668060,74680623,1523814,390166,1497554,0,0,0,1382,359,809831,707043,3215029,16653234,5671902,5405,15593922027,32711754,1131591,73230,0,0,0,0,1,7199,1389.0818169190165,0,10000,690.9761,322,38687,2111,3639,10000
39,run,1000,true,uniform,READ,1098092,165358021,78277965,77288594,1523816,390177,1497556,0,0,0,1382,359,809831,708551,3246096,16658684,5671902,5405,15606433541,32785458,1148411,73230,1,0,0,0,0,8539,11710.973181871414,0,100000,81.9786,46,12623,135,304,100000
39,reference,1000,true,uniform,READ,9337,11792119,4041046,3948290,1119,1,0,0,0,0,1382,359,809831,708820,3246096,16658957,5671902,5405,15606433541,32785458,1148411,73230,1,0,0,0,0,2764,36179.4500723589,0,100000,24.22844,17,10063,48,97,100000
39,clean-run,1000,true,uniform,READ,5736,3611605,2621917,2619959,26244,1,0,0,0,0,1382,360,823524,709022,3250928,16668886,5671968,5564,15654731976,32843223,1149347,77384,1,0,0,0,0,7611,13138.877939823939,0,100000,72.63963,43,11727,116,284,100000
39,avg-run,1000,true,uniform,READ,12605,7373495,5725366,5721365,57244,5,0,0,0,0,1382,360,823524,709022,3258945,16675782,5671968,5564,15699111176,32906338,1149349,77384,1,0,0,0,0,9408,10629.251700680272,0,100000,90.69166,73,12695,113,227,100000
40,extend,1000,true,zipfian,EXTEND,1138946,166425485,79218308,78205596,1603118,400177,1576365,0,0,0,1382,360,823524,712143,3280902,16714287,5671968,5564,15916539946,33179949,1160445,77384,0,0,0,0,1,7234,1382.3610727121925,0,10000,694.9285,319,25679,2417,3491,10000
40,run,1000,true,uniform,READ,1144487,171020689,81906929,80893162,1603118,400177,1576365,0,0,0,1382,360,823524,713970,3287383,16719901,5671968,5564,15916571018,33180460,1160445,77384,1,0,0,0,0,9390,10649.627263045793,0,100000,90.48655,46,11879,159,343,100000
