Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,deadlocks,temp_files,temp_bytes,checkpoints_timed,checkpoints_req,buffers_checkpoint,buffers_clean,buffers_backend,buffers_alloc,checkpoint_write_time,checkpoint_sync_time,wal_bytes,wal_records,wal_fpi,wal_buffers_full,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime(ms),Throughput(ops/sec),RETURN=ERROR,Operations,AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Return=OK
9,run,1000,true,zipfian,READ,13886,23167199,13161067,12937963,107610,90034,98051,0,0,0,1402,600,2566209,1770271,16314100,40843690,6482369,35865,75182573242,112251850,6545695,965553,1,0,0,0,0,7225,13840.83044982699,0,100000,68.58202,27,16159,211,459,100000
9,reference,1000,true,zipfian,READ,176,2726533,931207,911321,1119,1,0,0,0,0,1402,600,2566209,1770487,16314100,40843698,6482369,35865,75182573242,112251850,6545695,965553,1,0,0,0,0,2670,37453.183520599254,0,100000,23.25726,16,9871,48,94,100000
9,clean-run,1000,true,zipfian,READ,1503,2981898,2071350,2069392,9427,1,0,0,0,0,1402,601,2579420,1771004,16314114,40846904,6482462,35869,75199043930,112271519,6546631,966064,1,0,0,0,0,7253,13787.398317937404,0,100000,69.15353,25,9983,248,487,100000
9,avg-run,1000,true,zipfian,READ,3036,6035316,3076247,3072246,19427,5,0,0,0,0,1402,601,2579420,1771013,16314114,40848439,6482462,35869,75210616889,112292577,6546633,966064,1,0,0,0,0,4588,21795.989537925023,0,100000,42.44572,32,11311,77,130,100000
10,extend,1000,true,zipfian,EXTEND,16277,23702613,13444805,13196423,128516,100034,118544,0,0,0,1402,601,2579420,1771013,16314114,40850819,6482462,35869,75264251775,112390770,6550764,966064,0,0,0,0,1,5056,1977.8481012658228,0,10000,477.9511,282,28463,972,1505,10000
10,run,1000,true,zipfian,READ,16279,26775451,15672247,15422679,128516,100034,118544,0,0,0,1402,601,2579420,1771013,16314114,40850854,6482462,35869,75264267873,112391026,6550764,966064,1,0,0,0,0,7880,12690.355329949238,0,100000,75.17548,28,13895,225,506,100000
10,reference,1000,true,zipfian,READ,203,3029041,1035344,1012565,1119,1,0,0,0,0,1402,601,2579420,1771013,16314114,40850869,6482462,35869,75264267873,112391026,6550764,966064,1,0,0,0,0,2595,38535.64547206166,0,100000,22.51994,17,24367,45,82,100000
10,clean-run,1000,true,zipfian,READ,1605,3065897,2219850,2217892,9875,1,0,0,0,0,1402,602,2587150,1771070,16317713,40854298,6482500,35873,75281843633,112411723,6551700,966998,1,0,0,0,0,7476,13376.136971642589,0,100000,71.39842,26,15567,234,538,100000
10,avg-run,1000,true,zipfian,READ,3096,6119369,3224811,3220810,19875,5,0,0,0,0,1402,602,2587150,1771070,16317713,40855790,6482500,35873,75294416704,112432783,6551702,966998,1,0,0,0,0,4632,21588.946459412782,0,100000,42.94806,33,11511,77,142,100000
11,extend,1000,true,zipfian,EXTEND,20296,27331988,15977822,15703887,151410,110034,141003,0,0,0,1402,602,2587150,1771698,16317713,40859609,6482500,35873,75363073489,112537572,6556455,966998,0,0,0,0,1,5117,1954.2700801250733,0,10000,481.3799,281,29375,1017,1609,10000
11,run,1000,true,zipfian,READ,20296,30567963,18393757,18118624,151410,110034,141003,0,0,0,1402,602,2587150,1771698,16317713,40859637,6482500,35873,75363089241,112537823,6556455,966998,1,0,0,0,0,8452,11831.519167061051,0,100000,81.03819,29,13855,257,586,100000
11,reference,1000,true,zipfian,READ,231,3331475,1138597,1113795,1119,1,0,0,0,0,1402,602,2587150,1771698,16317713,40859637,6482500,35873,75363089241,112537823,6556455,966998,1,0,0,0,0,2622,38138.82532418001,0,100000,22.71233,16,9495,48,96,100000
11,clean-run,1000,true,zipfian,READ,1801,3159787,2387614,2385656,10345,1,0,0,0,0,1402,603,2596129,1771933,16321191,40863233,6482544,35881,75381771296,112559618,6557391,968137,1,0,0,0,0,8104,12339.585389930899,0,100000,77.71517,28,11647,270,608,100000
11,avg-run,1000,true,zipfian,READ,3611,6213727,3392639,3388638,20345,5,0,0,0,0,1402,603,2596129,1771933,16321191,40865173,6482544,35881,75410216808,112617625,6569851,968137,1,0,0,0,0,4910,20366.598778004074,0,100000,45.59968,33,15623,81,141,100000
12,extend,1000,true,zipfian,EXTEND,20732,31201794,18722088,18421937,176300,120045,165442,0,0,0,1402,603,2596129,1772445,16321191,40865213,6482544,35881,75463397464,112726619,6570150,968137,0,0,0,0,1,5163,1936.858415649816,0,10000,487.5363,288,27567,1073,1720,10000
12,run,1000,true,zipfian,READ,20734,34469717,21291658,20990318,176300,120045,165442,0,0,0,1402,603,2596129,1772561,16321191,40865224,6482544,35881,75463414534,112726893,6570150,968137,1,0,0,0,0,8686,11512.779184895233,0,100000,83.30124,31,14807,276,615,100000
12,reference,1000,true,zipfian,READ,252,3633989,1242734,1215039,1119,1,0,0,0,0,1402,603,2596129,1772562,16321191,40865264,6482544,35881,75463414534,112726893,6570150,968137,1,0,0,0,0,2618,38197.09702062643,0,100000,22.81438,16,11231,45,80,100000
12,clean-run,1000,true,zipfian,READ,1935,3234841,2590301,2588343,10783,1,0,0,0,0,1402,604,2608908,1772886,16325629,40869223,6482634,35884,75483194740,112749685,6571086,969309,1,0,0,0,0,8169,12241.400416207614,0,100000,78.43478,29,11975,287,611,100000
12,avg-run,1000,true,zipfian,READ,3731,6288795,3595386,3591385,20783,5,0,0,0,0,1402,604,2608908,1772886,16325629,40871019,6482634,35884,75497767757,112770744,6571088,969309,1,0,0,0,0,4672,21404.109589041094,0,100000,43.16234,34,11391,67,132,100000
13,extend,1000,true,zipfian,EXTEND,23219,35123731,21632548,21306970,202428,130045,191093,0,0,0,1402,604,2608908,1772913,16325629,40873243,6482634,35884,75577245770,112885996,6576512,969309,0,0,0,0,1,5073,1971.2201852946973,0,10000,480.1685,288,29327,1098,1680,10000
13,run,1000,true,zipfian,READ,23997,39279331,24400501,24073768,202428,130045,191093,0,0,0,1402,604,2608908,1772944,16325629,40874061,6482634,35884,75577273472,112886439,6576512,969309,1,0,0,0,0,9497,10529.640939243971,0,100000,91.63377,33,13743,377,660,100000
13,reference,1000,true,zipfian,READ,540,3936163,1345987,1316269,1119,1,0,0,0,0,1402,604,2608908,1772944,16325629,40874325,6482634,35884,75577273522,112886440,6576512,969309,1,0,0,0,0,2543,39323.63350373574,0,100000,22.0948,16,9415,43,75,100000
13,clean-run,1000,true,zipfian,READ,2013,3332578,2722787,2720749,11263,17,0,0,0,0,1402,605,2618985,1773660,16331745,40878466,6482678,35892,75598154191,112910366,6577448,970439,1,0,0,0,0,8829,11326.311020500623,0,100000,85.06963,29,12703,375,672,100000
13,avg-run,1000,true,zipfian,READ,4056,6387181,3727902,3723821,21263,21,0,0,0,0,1402,605,2618985,1773665,16331745,40880647,6482678,35892,75613727200,112931425,6577450,970439,1,0,0,0,0,4706,21249.46876328092,0,100000,43.79139,34,11607,59,133,100000
14,extend,1000,true,zipfian,EXTEND,37628,40016990,24761853,24410198,230392,140056,218543,0,0,0,1402,605,2618985,1775247,16346542,40885452,6482678,35892,75692985836,113087966,6591850,970439,0,0,0,0,1,5374,1860.8113137327875,0,10000,507.0776,284,31375,1186,1794,10000
14,run,1000,true,zipfian,READ,38476,44316923,27691682,27338859,230392,140056,218543,0,0,0,1402,605,2618985,1776306,16346542,40886300,6482678,35892,75693004708,113088266,6591850,970439,1,0,0,0,0,9687,10323.113451016827,0,100000,93.48622,32,16319,385,710,100000
14,reference,1000,true,zipfian,READ,649,4238589,1450124,1417513,1119,1,0,0,0,0,1402,605,2618985,1776353,16346542,40886342,6482678,35892,75693004758,113088267,6591850,970439,1,0,0,0,0,2553,39169.60438699569,0,100000,22.13775,16,10167,46,81,100000
14,clean-run,1000,true,zipfian,READ,2201,3384820,2903157,2901199,11770,1,0,0,0,0,1402,606,2630700,1776725,16348441,40890684,6482736,35917,75714963970,113113328,6592786,971401,1,0,0,0,0,8848,11301.989150090416,0,100000,85.29726,30,14335,358,702,100000
14,avg-run,1000,true,zipfian,READ,4321,6439496,3908290,3904289,21770,5,0,0,0,0,1402,606,2630700,1776729,16348441,40892834,6482736,35917,75731536929,113134386,6592788,971401,1,0,0,0,0,4766,20981.9555182543,0,100000,44.39691,35,11327,75,122,100000
15,extend,1000,true,zipfian,EXTEND,44464,45036365,28081577,27704577,260937,150056,248568,0,0,0,1402,606,2630700,1776767,16348441,40898521,6482736,35917,75821310651,113262449,6599272,971401,0,0,0,0,1,5401,1851.508979818552,0,10000,512.9325,291,27151,1233,1979,10000
15,run,1000,true,zipfian,READ,45336,49453884,31225322,30847152,260937,150056,248568,0,0,0,1402,606,2630700,1776799,16348441,40899417,6482736,35917,75821329633,113262751,6599272,971401,1,0,0,0,0,10176,9827.044025157233,0,100000,98.39602,34,19631,362,755,100000
15,reference,1000,true,zipfian,READ,965,4540735,1553377,1518743,1119,1,0,0,0,0,1402,606,2630700,1777639,16348441,40899680,6482736,35917,75821329633,113262751,6599272,971401,1,0,0,0,0,2592,38580.246913580246,0,100000,22.51973,17,10967,45,77,100000
15,clean-run,1000,true,zipfian,READ,2296,3471589,3088903,3086945,12324,1,0,0,0,0,1402,607,2642148,1778388,16353456,40904227,6482790,35920,75844403826,113289049,6600209,973065,1,0,0,0,0,9478,10550.749103186326,0,100000,91.33551,31,21343,350,751,100000
15,avg-run,1000,true,zipfian,READ,4845,6527184,4094080,4090079,22324,5,0,0,0,0,1402,607,2642148,1778389,16353456,40907023,6482790,35920,75861976839,113310108,6600211,973065,1,0,0,0,0,4982,20072.260136491368,0,100000,46.34711,35,12327,71,129,100000
16,extend,1000,true,zipfian,EXTEND,67566,50220561,31627996,31224958,292612,160067,279689,0,0,0,1402,607,2642148,1780407,16375977,40913305,6482790,35920,75951032434,113484362,6616944,973065,0,0,0,0,1,5459,1831.8373328448433,0,10000,518.4231,294,30479,1221,2077,10000
16,run,1000,true,zipfian,READ,68613,54674238,34882701,34478512,292612,160067,279689,0,0,0,1402,607,2642148,1782839,16375977,40914412,6482790,35920,75951050752,113484654,6616944,973065,1,0,0,0,0,10355,9657.170449058425,0,100000,100.2453,35,13783,397,807,100000
16,reference,1000,true,zipfian,READ,1313,4842922,1657514,1619987,1119,1,0,0,0,0,1402,607,2642148,1783132,16375977,40914684,6482790,35920,75951050752,113484654,6616944,973065,1,0,0,0,0,2573,38865.1379712398,0,100000,22.36233,17,10039,42,83,100000
16,clean-run,1000,true,zipfian,READ,2432,3560986,3304648,3302690,12860,1,0,0,0,0,1402,608,2654642,1783673,16380132,40919335,6482849,35989,75975204138,113512188,6617880,974385,1,0,0,0,0,9841,10161.568946245301,0,100000,95.16009,31,13815,415,799,100000
16,avg-run,1000,true,zipfian,READ,5004,6616574,4309841,4305840,22860,5,0,0,0,0,1402,608,2654642,1783686,16380132,40921907,6482849,35989,75993777097,113533246,6617882,974385,1,0,0,0,0,5255,19029.495718363465,0,100000,49.31159,38,12359,70,140,100000
17,extend,1000,true,zipfian,EXTEND,76154,55422105,35311404,34883183,326648,170067,313160,0,0,0,1402,608,2654642,1784017,16380132,40929049,6482849,35989,76092614173,113671675,6624673,974385,0,0,0,0,1,5906,1693.1933626820182,0,10000,559.9792,290,26415,1407,2269,10000
17,run,1000,true,zipfian,READ,77324,60083817,38783174,38353804,326648,170067,313160,0,0,0,1402,608,2654642,1787195,16386940,40930315,6482849,35989,76092632059,113671960,6624673,974385,1,0,0,0,0,14321,6982.752601075344,0,100000,139.39841,36,21855,568,1233,100000
17,reference,1000,true,zipfian,READ,1649,5145048,1760767,1721217,1119,1,0,0,0,0,1402,608,2654642,1787566,16392156,40930774,6482849,35989,76092632113,113671961,6624673,974385,1,0,0,0,0,3998,25012.506253126565,0,100000,36.00619,17,10871,69,135,100000
17,clean-run,1000,true,zipfian,READ,2654,3625631,3496849,3494891,13446,1,0,0,0,0,1402,609,2668475,1787759,16394298,40935645,6482942,36016,76125663497,113755406,6635597,974385,1,0,0,0,0,14942,6692.544505420961,0,100000,145.22249,35,15575,630,1352,100000
17,avg-run,1000,true,zipfian,READ,5231,6681208,4502086,4498085,23446,5,0,0,0,0,1402,609,2668475,1787769,16402330,40938226,6482942,36016,76145236536,113776466,6635599,974385,1,0,0,0,0,7334,13635.124079629124,0,100000,68.95651,39,25695,124,204,100000
18,extend,1000,true,zipfian,EXTEND,96150,60910307,39240715,38786595,363396,180078,349257,0,0,0,1402,609,2668475,1788578,16402330,40944498,6482942,36016,76237883663,113920993,6641008,974385,0,0,0,0,1,6587,1518.141794443601,0,10000,618.969,305,26767,1576,2811,10000
