Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,deadlocks,temp_files,temp_bytes,checkpoints_timed,checkpoints_req,buffers_checkpoint,buffers_clean,buffers_backend,buffers_alloc,checkpoint_write_time,checkpoint_sync_time,wal_bytes,wal_records,wal_fpi,wal_buffers_full,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime(ms),Throughput(ops/sec),RETURN=ERROR,Operations,AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Return=OK
57,avg-run,1000,true,uniform,READ,16010,7994852,6610118,6606117,66095,5,0,0,0,0,1382,507,1795400,1373469,12891773,32019298,6192951,29835,56149965727,87451648,5486672,521248,1,0,0,0,0,15177,6588.917440864466,0,100000,147.33419,107,15399,258,372,100000
58,extend,1000,true,uniform,EXTEND,663236,248149982,132666680,131199863,1159499,580408,1123852,0,0,0,1382,507,1795400,1376455,12905272,32040004,6192951,29835,56242691296,87592157,5490055,521248,0,0,0,0,1,6255,1598.721023181455,0,10000,594.6779,371,26879,972,1598,10000
58,run,1000,true,uniform,READ,663989,253272765,136228274,134760435,1159499,580408,1123852,0,0,0,1382,507,1795400,1377450,12905272,32040858,6192951,29835,56242725360,87592738,5490055,521248,1,0,0,0,0,15444,6475.006475006475,0,100000,150.62938,110,17503,203,316,100000
58,reference,1000,true,uniform,READ,10855,17539215,6021619,5872156,1119,1,0,0,0,0,1382,507,1795400,1377480,12905272,32041122,6192951,29835,56242725360,87592738,5490055,521248,1,0,0,0,0,2888,34626.038781163435,0,100000,25.37025,17,10743,53,107,100000
58,clean-run,1000,true,uniform,READ,8482,4068071,3561315,3559357,35647,1,0,0,0,0,1382,508,1809547,1377604,12913727,32052116,6193018,29839,56311444447,87672137,5490991,528129,1,0,0,0,0,14196,7044.237813468582,0,100000,138.46244,104,15831,195,306,100000
58,avg-run,1000,true,uniform,READ,16186,7998099,6664764,6660763,66647,5,0,0,0,0,1382,508,1809547,1377604,12930115,32060008,6193018,29839,56374823697,87735253,5490993,528129,1,0,0,0,0,14026,7129.616426636247,0,100000,136.61475,107,14655,187,303,100000
59,extend,1000,true,uniform,EXTEND,707046,254126915,136696217,135204370,1194984,590419,1158756,0,0,0,1382,508,1809547,1380604,12952197,32082127,6193018,29839,56503663220,87916066,5508066,528129,0,0,0,0,1,6457,1548.7068297971193,0,10000,613.6989,402,26927,1000,1552,10000
59,run,1000,true,uniform,READ,707862,259277411,140316511,138823642,1194984,590419,1158756,0,0,0,1382,508,1809547,1381709,12952197,32083008,6193018,29839,56503702674,87916732,5508066,528129,1,0,0,0,0,15611,6405.739542630196,0,100000,152.23234,109,16879,202,329,100000
59,reference,1000,true,uniform,READ,11227,17841378,6125756,5973400,1119,1,0,0,0,0,1382,508,1809547,1382009,12952197,32083312,6193018,29839,56503702724,87916733,5508066,528129,1,0,0,0,0,2939,34025.17863218782,0,100000,25.90552,17,9959,54,100,100000
59,clean-run,1000,true,uniform,READ,8685,4079056,3620300,3618262,36228,1,0,0,0,0,1382,509,1823142,1382139,12961637,32094505,6193085,29852,56573521068,87997502,5509003,534552,1,0,0,0,0,14205,7039.774727208729,0,100000,138.54095,106,22271,183,308,100000
59,avg-run,1000,true,uniform,READ,18918,7544137,7723743,7719662,77228,5,0,0,0,0,1382,509,1823142,1382265,12978027,32104916,6193085,29852,56639235166,88080648,5509005,534552,1,0,0,0,0,14914,6705.109293281481,0,100000,145.32799,110,14919,210,331,100000
60,extend,1000,true,uniform,EXTEND,757319,260123829,140791159,139274282,1230983,600430,1194204,0,0,0,1382,509,1823142,1385465,13008175,32131864,6193085,29852,56769877137,88261448,5526332,534552,0,0,0,0,1,6300,1587.3015873015872,0,10000,599.649,373,26383,986,1550,10000
60,run,1000,true,uniform,READ,758860,265247522,144466557,142948658,1230983,600430,1194204,0,0,0,1382,509,1823142,1386900,13008175,32133747,6193085,29852,56769915685,88262102,5526332,534552,1,0,0,0,0,15815,6323.110970597534,0,100000,153.9549,111,18831,209,331,100000
60,reference,1000,true,uniform,READ,11575,18143565,6229893,6074644,1119,1,0,0,0,0,1382,509,1823142,1387120,13008175,32133993,6193085,29852,56769915685,88262102,5526332,534552,1,0,0,0,0,2792,35816.61891117479,0,100000,24.53698,17,10823,50,101,100000
60,clean-run,1000,true,uniform,READ,8851,4078981,3675145,3673190,36766,1,0,0,0,0,1382,510,1835699,1387249,13018814,32145404,6193145,29882,56840283831,88335550,5527267,541108,1,0,0,0,0,12068,8286.377195889956,0,100000,117.3012,90,16431,157,275,100000
60,avg-run,1000,true,uniform,READ,19091,7543939,7778507,7774509,77766,5,0,0,0,0,1382,510,1835699,1387251,13027004,32155676,6193145,29882,56906997799,88418693,5527269,541108,1,0,0,0,0,14286,6999.860002799944,0,100000,139.0625,111,16007,186,315,100000
61,extend,1000,true,uniform,EXTEND,809487,266095594,144947720,143405813,1267543,610441,1230184,0,0,0,1382,510,1835699,1390152,13065365,32190086,6193145,29882,57050682955,88600059,5546236,541108,0,0,0,0,1,6520,1533.7423312883436,0,10000,617.5917,385,27823,1000,1625,10000
61,run,1000,true,uniform,READ,812339,271144452,148680443,147137514,1267543,610441,1230184,0,0,0,1382,510,1835699,1391632,13065365,32193194,6193145,29882,57050704725,88600426,5546236,541108,1,0,0,0,0,15818,6321.911746112024,0,100000,154.48977,113,16911,209,340,100000
61,reference,1000,true,uniform,READ,11920,18445755,6334030,6175888,1119,1,0,0,0,0,1382,510,1835699,1391675,13065365,32193461,6193145,29882,57050704725,88600426,5546236,541108,1,0,0,0,0,2820,35460.99290780142,0,100000,24.66381,16,11463,49,101,100000
61,clean-run,1000,true,uniform,READ,9084,4083386,3733885,3731927,37359,1,0,0,0,0,1382,511,1847207,1391819,13078544,32205123,6193227,29946,57122681447,88683840,5547172,548513,1,0,0,0,0,14371,6958.458005705936,0,100000,140.25279,110,15991,187,300,100000
61,avg-run,1000,true,uniform,READ,19317,7548475,7837334,7833333,78359,5,0,0,0,0,1382,511,1847207,1391819,13086734,32215389,6193227,29946,57190395415,88766983,5547174,548513,1,0,0,0,0,15191,6582.845105654664,0,100000,147.78529,112,19151,232,343,100000
62,extend,1000,true,uniform,EXTEND,845551,271947341,149167986,147601920,1304725,620441,1266803,0,0,0,1382,511,1847207,1395178,13116645,32247810,6193227,29946,57320577894,88912399,5558512,548513,0,0,0,0,1,7571,1320.829480914014,0,10000,721.4306,406,30063,1181,1879,10000
62,run,1000,true,uniform,READ,869410,277046924,152958796,151390837,1304727,620452,1266805,0,0,0,1382,511,1847207,1396702,13123798,32250157,6193227,29946,57332091136,88956360,5568170,548513,1,0,0,0,0,14567,6864.831468387451,0,100000,141.3714,94,20671,228,338,100000
62,reference,1000,true,uniform,READ,12265,18747945,6438167,6277132,1119,1,0,0,0,0,1382,511,1847207,1396814,13123798,32250399,6193227,29946,57332091136,88956360,5568170,548513,1,0,0,0,0,2973,33636.057854019506,0,100000,26.19049,17,11775,51,106,100000
62,clean-run,1000,true,uniform,READ,9233,4077553,3789671,3787713,37922,1,0,0,0,0,1382,512,1859856,1396958,13132405,32262162,6193290,29997,57405154729,89041100,5569106,555721,1,0,0,0,0,12462,8024.3941582410525,0,100000,121.14604,90,15807,164,278,100000
62,avg-run,1000,true,uniform,READ,19466,7542642,7893120,7889119,78922,5,0,0,0,0,1382,512,1859856,1396960,13140596,32272460,6193290,29997,57473868777,89124245,5569108,555721,1,0,0,0,0,14757,6776.4450769126515,0,100000,143.6311,114,16119,198,310,100000
63,extend,1000,true,uniform,EXTEND,905488,277853256,153452981,151861885,1342541,630452,1304068,0,0,0,1382,512,1859856,1400061,13162271,32307545,6193290,29997,57617580357,89272715,5582842,555721,0,0,0,0,1,6932,1442.5851125216388,0,10000,660.7621,405,29487,1068,1680,10000
63,run,1000,true,uniform,READ,930784,282995224,157298387,155705301,1342543,630463,1304070,0,0,0,1382,512,1859856,1401987,13176923,32311547,6193290,29997,57626986083,89330101,5588059,555721,1,0,0,0,0,14952,6688.068485821294,0,100000,145.42404,96,26015,240,375,100000
63,reference,1000,true,uniform,READ,12610,19050135,6542304,6378376,1119,1,0,0,0,0,1382,512,1859856,1402517,13176923,32311874,6193290,29997,57626986083,89330101,5588059,555721,1,0,0,0,0,4153,24078.979051288225,0,100000,36.65951,17,13207,81,154,100000
63,clean-run,1000,true,uniform,READ,9458,4051162,3843572,3841614,38473,1,0,0,0,0,1382,513,1874138,1402647,13190636,32324737,6193357,30076,57701136193,89416162,5588995,563138,1,0,0,0,0,12880,7763.975155279503,0,100000,125.25875,91,15495,184,303,100000
63,avg-run,1000,true,uniform,READ,19685,7516257,7947021,7943020,79473,5,0,0,0,0,1382,513,1874138,1402648,13198822,32335027,6193357,30076,57770850211,89499306,5588997,563138,1,0,0,0,0,15127,6610.6961062999935,0,100000,147.76996,109,19455,255,394,100000
64,extend,1000,true,uniform,EXTEND,966510,283808776,157798745,156182425,1380671,640463,1341705,0,0,0,1382,513,1874138,1405943,13213612,32369075,6193357,30076,57903836724,89647972,5601719,563138,0,0,0,0,1,7253,1378.7398317937404,0,10000,691.2016,404,26751,1137,1861,10000
64,run,1000,true,uniform,READ,987040,288966478,161693930,160074959,1380673,640474,1341707,0,0,0,1382,513,1874138,1407272,13226996,32372029,6193357,30076,57908044813,89698560,5603338,563138,1,0,0,0,0,15341,6518.479890489538,0,100000,149.08542,97,25215,257,405,100000
64,reference,1000,true,uniform,READ,12955,19352325,6646441,6479620,1119,1,0,0,0,0,1382,513,1874138,1408216,13226996,32372302,6193357,30076,57908044813,89698560,5603338,563138,1,0,0,0,0,2831,35323.20734722713,0,100000,24.67173,17,10975,50,100,100000
64,clean-run,1000,true,uniform,READ,9602,4049127,3894061,3892103,38966,1,0,0,0,0,1382,514,1887345,1408356,13240999,32384818,6193420,30117,57983271819,89785805,5604274,570453,1,0,0,0,0,12713,7865.963973884999,0,100000,123.6776,89,15047,169,285,100000
64,avg-run,1000,true,uniform,READ,19829,7514222,7997510,7993509,79966,5,0,0,0,0,1382,514,1887345,1408356,13249177,32395063,6193420,30117,58053985837,89868949,5604276,570453,1,0,0,0,0,14849,6734.460233012324,0,100000,144.62608,113,15679,193,313,100000
65,extend,1000,true,uniform,EXTEND,1017740,289795800,162200071,160557016,1419308,650474,1379837,0,0,0,1382,514,1887345,1411260,13264058,32424838,6193420,30117,58187174580,90019786,5616770,570453,0,0,0,0,1,6408,1560.549313358302,0,10000,609.2558,384,27135,989,1597,10000
65,run,1000,true,uniform,READ,1033874,294992875,166145231,164500283,1419310,650485,1379839,0,0,0,1382,514,1887345,1413202,13277138,32427127,6193420,30117,58190110993,90063769,5617294,570453,1,0,0,0,0,14261,7012.1309866068295,0,100000,138.38009,98,15207,189,309,100000
65,reference,1000,true,uniform,READ,13300,19654515,6750578,6580864,1119,1,0,0,0,0,1382,514,1887345,1414003,13277138,32427416,6193420,30117,58190110993,90063769,5617294,570453,1,0,0,0,0,2724,36710.71953010279,0,100000,23.76097,17,11335,49,94,100000
65,clean-run,1000,true,uniform,READ,9741,4042738,3943716,3941758,39471,1,0,0,0,0,1382,515,1900701,1414144,13286080,32439738,6193483,30149,58266417637,90152250,5618230,578519,1,0,0,0,0,13039,7669.299792928906,0,100000,126.87029,94,16239,171,291,100000
65,avg-run,1000,true,uniform,READ,19974,7507827,8047165,8043164,80471,5,0,0,0,0,1382,515,1900701,1414144,13294271,32450021,6193483,30149,58338131685,90235395,5618232,578519,1,0,0,0,0,15919,6281.801620704819,0,100000,155.51616,117,15167,235,357,100000
66,extend,1000,true,uniform,EXTEND,1064444,295829245,166657622,164988591,1458532,660485,1418567,0,0,0,1382,515,1900701,1417244,13309061,32479838,6193483,30149,58474903372,90388427,5630919,578519,0,0,0,0,1,6790,1472.7540500736377,0,10000,647.86,389,26975,1024,1627,10000
66,run,1000,true,uniform,READ,1078857,301062825,170652404,168981480,1458534,660496,1418569,0,0,0,1382,515,1900701,1419088,13322108,32482540,6193483,30149,58477837540,90432273,5631456,578519,1,0,0,0,0,15199,6579.380222383052,0,100000,147.86615,98,18415,231,358,100000
66,reference,1000,true,uniform,READ,13645,19956705,6854715,6682108,1119,1,0,0,0,0,1382,515,1900701,1420112,13322108,32482860,6193483,30149,58477837540,90432273,5631456,578519,1,0,0,0,0,2940,34013.60544217687,0,100000,25.92035,17,10511,52,103,100000
66,clean-run,1000,true,uniform,READ,9903,4004273,3993890,3991932,39965,1,0,0,0,0,1382,516,1914330,1420252,13330711,32495695,6193549,30173,58555223474,90521972,5632392,586336,1,0,0,0,0,13260,7541.478129713424,0,100000,129.13252,93,15967,177,287,100000
66,avg-run,1000,true,uniform,READ,20130,7469368,8097339,8093338,80965,5,0,0,0,0,1382,516,1914330,1420252,13338893,32505978,6193549,30173,58627937492,90605116,5632394,586336,1,0,0,0,0,15507,6448.700586831754,0,100000,150.78901,118,14375,206,334,100000
67,extend,1000,true,uniform,EXTEND,1110853,301903892,171170786,169475778,1498243,670496,1457807,0,0,0,1382,516,1914330,1423156,13353875,32536616,6193549,30173,58767300760,90759908,5645468,586336,0,0,0,0,1,6490,1540.8320493066255,0,10000,616.6678,400,26911,980,1545,10000
67,run,1000,true,uniform,READ,1124235,307170095,175213338,173516437,1498245,670507,1457809,0,0,0,1382,516,1914330,1425092,13366910,32539728,6193549,30173,58770253711,90804017,5646002,586336,1,0,0,0,0,15012,6661.337596589395,0,100000,146.02203,99,18335,203,333,100000
67,reference,1000,true,uniform,READ,13981,20258831,6957968,6783338,1119,1,0,0,0,0,1382,516,1914330,1426045,13366910,32540039,6193549,30173,58770253711,90804017,5646002,586336,1,0,0,0,0,2819,35473.5721887194,0,100000,24.80243,16,10527,52,102,100000
67,clean-run,1000,true,uniform,READ,10021,3946957,4040414,4038459,40430,1,0,0,0,0,1382,517,1928156,1426169,13376221,32553890,6193640,30198,58848132654,90885171,5646937,593831,1,0,0,0,0,13471,7423.353871279044,0,100000,131.10096,95,15583,177,300,100000
67,avg-run,1000,true,uniform,READ,20250,7411926,8143776,8139778,81430,5,0,0,0,0,1382,517,1928156,1426169,13384410,32564178,6193640,30198,58921846672,90968315,5646939,593831,1,0,0,0,0,16046,6232.08276205908,0,100000,156.64689,116,22383,242,366,100000
68,extend,1000,true,uniform,EXTEND,1158633,308013936,175736661,174015678,1538235,680507,1497298,0,0,0,1382,517,1928156,1429176,13399554,32596418,6193640,30198,59062952763,91124104,5660170,593831,0,0,0,0,1,6686,1495.6625785222855,0,10000,637.4765,408,29903,1010,1580,10000
68,run,1000,true,uniform,READ,1172081,313310355,179828782,178105906,1538237,680518,1497300,0,0,0,1382,517,1928156,1431731,13412341,32599756,6193640,30198,59065932731,91168544,5660717,593831,1,0,0,0,0,16002,6249.218847644044,0,100000,156.05673,100,18639,246,379,100000
68,reference,1000,true,uniform,READ,14352,20560995,7062105,6884582,1119,1,0,0,0,0,1382,517,1928156,1432082,13412341,32600070,6193640,30198,59065932731,91168544,5660717,593831,1,0,0,0,0,3014,33178.500331785006,0,100000,26.60024,16,10423,52,105,100000
68,clean-run,1000,true,uniform,READ,10135,3931752,4090991,4089033,40937,1,0,0,0,0,1382,518,1942205,1432296,13422356,32614444,6193708,30222,59145467946,91260536,5661653,602294,1,0,0,0,0,15229,6566.419331538512,0,100000,148.58372,96,19327,247,354,100000
68,avg-run,1000,true,uniform,READ,20362,7396847,8194440,8190439,81937,5,0,0,0,0,1382,518,1942205,1432296,13430538,32624730,6193708,30222,59220181994,91343681,5661655,602294,1,0,0,0,0,17342,5766.347595433052,0,100000,168.90424,124,21167,278,387,100000
69,extend,1000,true,uniform,EXTEND,1207957,314157592,180358353,178611394,1578787,690518,1537392,0,0,0,1382,518,1942205,1435497,13445754,32658237,6193708,30222,59363620188,91501198,5675114,602294,0,0,0,0,1,7005,1427.5517487508923,0,10000,667.7247,414,29791,1042,1634,10000
69,run,1000,true,uniform,READ,1222726,319475828,184496414,182747562,1578789,690529,1537394,0,0,0,1382,518,1942205,1437513,13458490,32661750,6193708,30222,59366633616,91546207,5675654,602294,1,0,0,0,0,15883,6296.039790971479,0,100000,154.5419,105,18287,228,355,100000
69,reference,1000,true,uniform,READ,14724,20863158,7166242,6985826,1119,1,0,0,0,0,1382,518,1942205,1438198,13465607,32662190,6193708,30222,59366633616,91546207,5675654,602294,1,0,0,0,0,3091,32351.989647363313,0,100000,27.43558,17,13479,57,107,100000
69,clean-run,1000,true,uniform,READ,10196,3866527,4136228,4134270,41395,1,0,0,0,0,1382,519,1956377,1438414,13476510,32678361,6193783,30247,59447662363,91646247,5676591,610418,1,0,0,0,0,14895,6713.66230278617,0,100000,145.18713,99,16399,235,345,100000
69,avg-run,1000,true,uniform,READ,20423,7331622,8239677,8235676,82395,5,0,0,0,0,1382,519,1956377,1438414,13484687,32688653,6193783,30247,59523376381,91729391,5676593,610418,1,0,0,0,0,17747,5634.755169887869,0,100000,173.52201,120,25727,298,425,100000
70,extend,1000,true,uniform,EXTEND,1261918,320324202,185031680,183258744,1619874,700529,1578019,0,0,0,1382,519,1956377,1441721,13500012,32723811,6193783,30247,59668847778,91888734,5690171,610418,0,0,0,0,1,7153,1398.014818957081,0,10000,682.5644,413,26783,1095,1661,10000
70,run,1000,true,uniform,READ,1265467,325612196,189213357,187439399,1619874,700529,1578019,0,0,0,1382,519,1956377,1443435,13512652,32727428,6193783,30247,59668887108,91889404,5690171,610418,1,0,0,0,0,17095,5849.66364434045,0,100000,166.58633,107,20543,269,392,100000
70,reference,1000,true,uniform,READ,15096,21165321,7270379,7087070,1119,1,0,0,0,0,1382,519,1956377,1443881,13512652,32727745,6193783,30247,59671901088,91934257,5690735,610418,1,0,0,0,0,2983,33523.29869259135,0,100000,26.1722,17,13439,51,107,100000
70,clean-run,1000,true,uniform,READ,10252,3811470,4182601,4180643,41855,1,0,0,0,0,1382,520,1970778,1444198,13525104,32744676,6193878,30274,59753571773,92028297,5691671,619085,1,0,0,0,0,15064,6638.343069569835,0,100000,146.95818,98,15063,238,352,100000
70,avg-run,1000,true,uniform,READ,20479,7276565,8286050,8282049,82855,5,0,0,0,0,1382,520,1970778,1444198,13533279,32754946,6193878,30274,59830285741,92111440,5691673,619085,1,0,0,0,0,15839,6313.529894564051,0,100000,154.54052,122,15767,211,346,100000
71,extend,1000,true,uniform,EXTEND,1318032,326509244,189754900,187955991,1661421,710540,1619119,0,0,0,1382,520,1970778,1447405,13554705,32791014,6193878,30274,59977790388,92272203,5705360,619085,0,0,0,0,1,7201,1388.6960144424386,0,10000,686.0208,408,27007,1081,1760,10000
71,run,1000,true,uniform,READ,1333194,331849470,193982914,192182112,1661423,710551,1619121,0,0,0,1382,520,1970778,1449510,13561461,32795614,6193878,30274,59980864880,92318083,5705921,619085,1,0,0,0,0,16726,5978.715771852206,0,100000,163.22122,105,16911,255,397,100000
71,reference,1000,true,uniform,READ,15468,21467484,7374516,7188314,1119,1,0,0,0,0,1382,520,1970778,1449828,13561461,32795952,6193878,30274,59980864880,92318083,5705921,619085,1,0,0,0,0,3022,33090.668431502316,0,100000,26.57172,17,12111,56,111,100000
71,clean-run,1000,true,uniform,READ,10231,3752212,4228516,4226561,42289,1,0,0,0,0,1382,521,1985263,1450417,13574519,32813741,6198030,32714,60062996506,92403069,5706856,625956,1,0,0,0,0,14748,6780.580417683754,0,100000,143.98649,101,15991,208,327,100000
71,avg-run,1000,true,uniform,READ,20465,7217176,8331878,8327880,83289,5,0,0,0,0,1382,521,1985263,1450417,13582696,32824034,6198030,32714,60140710584,92486215,5706858,625956,1,0,0,0,0,16257,6151.196407701298,0,100000,158.81841,123,16231,228,371,100000
72,extend,1000,true,uniform,EXTEND,1375796,332700074,194528825,192703939,1703322,720551,1660552,0,0,0,1382,521,1985263,1453779,13604015,32860742,6198030,32714,60289289454,92648140,5720627,625956,0,0,0,0,1,7589,1317.6966662274344,0,10000,716.0543,414,25727,1156,1842,10000
72,run,1000,true,uniform,READ,1391382,338066063,198804509,196977730,1703324,720562,1660554,0,0,0,1382,521,1985263,1456119,13618043,32865406,6198030,32714,60292385427,92694317,5721191,625956,1,0,0,0,0,17662,5661.872947571056,0,100000,172.40303,105,24031,279,410,100000
72,reference,1000,true,uniform,READ,15840,21769647,7478653,7289558,1119,1,0,0,0,0,1382,521,1985263,1456123,13626152,32865742,6198030,32714,60292989117,92704348,5721192,625956,1,0,0,0,0,3677,27196.083763937993,0,100000,32.81284,17,34527,64,121,100000
72,clean-run,1000,true,uniform,READ,10256,3771334,4273467,4271509,42770,1,0,0,0,0,1382,522,1999705,1456398,13634710,32884048,6198107,32743,60376785132,92800281,5722128,634375,1,0,0,0,0,16609,6020.832078993317,0,100000,162.10747,101,16927,283,408,100000
72,avg-run,1000,true,uniform,READ,20484,7236428,8376916,8372915,83770,5,0,0,0,0,1382,522,1999705,1456398,13642901,32894325,6198107,32743,60455499150,92883425,5722130,634375,1,0,0,0,0,16874,5926.27711271779,0,100000,164.43303,125,26799,270,386,100000
73,extend,1000,true,uniform,EXTEND,1435828,338919405,199356277,197505416,1745796,730562,1702545,0,0,0,1382,522,1999705,1459507,13664570,32932461,6198107,32743,60606298592,93047114,5735988,634375,0,0,0,0,1,6853,1459.21494236101,0,10000,654.6783,415,27151,1057,1633,10000
73,run,1000,true,uniform,READ,1452120,344297249,203679601,201826847,1745798,730573,1702547,0,0,0,1382,522,1999705,1461183,13671256,32937055,6198107,32743,60609429898,93093750,5736552,634375,1,0,0,0,0,17078,5855.486590935707,0,100000,166.53385,107,35903,247,383,100000
73,reference,1000,true,uniform,READ,16212,22071810,7582790,7390802,1119,1,0,0,0,0,1382,522,1999705,1461383,13671256,32937378,6198107,32743,60609429898,93093750,5736552,634375,1,0,0,0,0,3615,27662.517289073305,0,100000,32.52638,17,10951,62,121,100000
73,clean-run,1000,true,uniform,READ,10237,3778173,4323522,4321564,43251,1,0,0,0,0,1382,523,2014069,1461723,13687253,32956865,6198202,32773,60694338300,93191257,5737489,643306,1,0,0,0,0,16557,6039.74149906384,0,100000,161.46911,105,21407,266,377,100000
73,avg-run,1000,true,uniform,READ,20464,7243268,8426971,8422970,84251,5,0,0,0,0,1382,523,2014069,1461723,13695408,32967132,6198202,32773,60774052318,93274401,5737491,643306,1,0,0,0,0,16519,6053.63520794237,0,100000,161.17122,124,17711,236,374,100000
74,extend,1000,true,uniform,EXTEND,1499181,345151917,204236785,202359947,1788663,740573,1744943,0,0,0,1382,523,2014069,1464834,13717175,33006878,6198202,32773,60926517738,93439423,5751437,643306,0,0,0,0,1,6804,1469.7236919459142,0,10000,647.0469,411,29935,1042,1604,10000
74,run,1000,true,uniform,READ,1504241,350504045,208605487,206727627,1788663,740573,1744943,0,0,0,1382,523,2014069,1466110,13717175,33012063,6198202,32773,60926555862,93440069,5751437,643306,1,0,0,0,0,17229,5804.167392187591,0,100000,168.29429,105,26463,258,390,100000
74,reference,1000,true,uniform,READ,16719,22373838,7686927,7492046,1119,1,0,0,0,0,1382,523,2014069,1467532,13730806,33012584,6198202,32773,60926555862,93440069,5751437,643306,1,0,0,0,0,3004,33288.948069241014,0,100000,26.56231,17,12503,54,105,100000
74,clean-run,1000,true,uniform,READ,10358,3808830,4369648,4367690,43720,1,0,0,0,0,1382,524,2027842,1467763,13740814,33032527,6198268,32806,61015603602,93584400,5752941,652059,1,0,0,0,0,15606,6407.7918749199025,0,100000,152.55892,103,16247,231,360,100000
74,avg-run,1000,true,uniform,READ,20585,7273925,8473097,8469096,84720,5,0,0,0,0,1382,524,2027842,1467763,13748993,33042781,6198268,32806,61096317630,93667545,5752943,652059,1,0,0,0,0,15707,6366.588145412873,0,100000,153.09844,122,16415,200,352,100000
75,extend,1000,true,uniform,EXTEND,1567922,351409838,209169685,207266874,1832154,750584,1787965,0,0,0,1382,524,2027842,1470764,13770896,33084025,6198268,32806,61251561448,93834527,5767107,652059,0,0,0,0,1,6687,1495.4389113204725,0,10000,637.4297,415,29599,1006,1645,10000
75,run,1000,true,uniform,READ,1573565,356767640,213586844,211683011,1832154,750584,1787965,0,0,0,1382,524,2027842,1472008,13777600,33090240,6198268,32806,61251602742,93835229,5767107,652059,1,0,0,0,0,16034,6236.746912810278,0,100000,156.70134,107,17263,200,325,100000
75,reference,1000,true,uniform,READ,17065,22676027,7791064,7593290,1119,1,0,0,0,0,1382,524,2027842,1473504,13785241,33090621,6198268,32806,61254764330,93882279,5767689,652059,1,0,0,0,0,2756,36284.470246734396,0,100000,24.09601,17,10607,49,90,100000
75,clean-run,1000,true,uniform,READ,10327,3844039,4416970,4415012,44189,1,0,0,0,0,1382,525,2041468,1473799,13796224,33110587,6198336,32839,61341754117,93981109,5768625,661431,1,0,0,0,0,14818,6748.54906195168,0,100000,144.76362,106,15767,186,314,100000
75,avg-run,1000,true,uniform,READ,20554,7309134,8520419,8516418,85189,5,0,0,0,0,1382,525,2041468,1473799,13804392,33120843,6198336,32839,61423468085,94064252,5768627,661431,1,0,0,0,0,15591,6413.95676993137,0,100000,152.40713,124,16543,191,320,100000
76,extend,1000,true,uniform,EXTEND,1637586,357675081,214156870,212228082,1875998,760595,1831306,0,0,0,1382,525,2041468,1476802,13826375,33163853,6198336,32839,61579767127,94232231,5782855,661431,0,0,0,0,1,6647,1504.4380923724989,0,10000,633.6731,408,27327,1015,1634,10000
76,run,1000,true,uniform,READ,1644756,363061162,218623443,216693633,1875998,760595,1831306,0,0,0,1382,525,2041468,1478940,13832843,33171279,6198336,32839,61579811011,94232977,5782855,661431,1,0,0,0,0,16500,6060.606060606061,0,100000,161.42369,113,17087,208,368,100000
76,reference,1000,true,uniform,READ,17411,22978216,7895201,7694534,1119,1,0,0,0,0,1382,525,2041468,1479825,13840138,33171754,6198336,32839,61582998640,94280385,5783439,661431,1,0,0,0,0,2801,35701.53516601214,0,100000,24.54527,17,11423,49,99,100000
76,clean-run,1000,true,uniform,READ,10454,3887112,4468318,4466280,44692,17,0,0,0,0,1382,526,2055363,1480015,13852571,33189913,6198427,32873,61671063442,94380283,5784375,670752,1,0,0,0,0,15672,6380.806533945891,0,100000,153.23463,105,15903,208,342,100000
76,avg-run,1000,true,uniform,READ,20678,7352205,8571762,8567681,85692,21,0,0,0,0,1382,526,2055363,1480015,13860757,33200191,6198427,32873,61753777460,94463427,5784377,670752,1,0,0,0,0,16171,6183.909467565395,0,100000,158.12495,125,16207,215,366,100000
77,extend,1000,true,uniform,EXTEND,1707566,363975266,219199389,217244624,1920400,770606,1875173,0,0,0,1382,526,2055363,1483427,13882534,33243703,6198427,32873,61911452077,94633047,5798684,670752,0,0,0,0,1,7395,1352.265043948614,0,10000,707.1248,420,27055,1122,1782,10000
77,run,1000,true,uniform,READ,1731137,369420334,223719375,221762717,1920402,770617,1875175,0,0,0,1382,526,2055363,1487654,13895450,33253787,6198427,32873,61914716389,94681614,5799280,670752,1,0,0,0,0,18392,5437.1465854719445,0,100000,180.0058,116,22511,283,419,100000
77,reference,1000,true,uniform,READ,17764,23280611,7999430,7795870,1119,1,0,0,0,0,1382,526,2055363,1488553,13901633,33254388,6198427,32873,61914716439,94681615,5799280,670752,1,0,0,0,0,3258,30693.677102516882,0,100000,28.72431,17,13479,56,119,100000
77,clean-run,1000,true,uniform,READ,10465,3936574,4520765,4518807,45227,1,0,0,0,0,1382,527,2067865,1488756,13916940,33274241,6198491,32908,62004310361,94790229,5800217,680235,1,0,0,0,0,17010,5878.894767783657,0,100000,166.22886,108,22831,268,390,100000
